image_path,true_label,pred_label,correct,prob_Authentic,prob_Forged
dataset\Comofod Dataset\train\Authentic\048_O_BC2.png,Authentic,Authentic,1,0.9975146,0.0024854373
dataset\Comofod Dataset\train\Authentic\048_O_CA1.png,Authentic,Authentic,1,0.9967722,0.0032277054
dataset\Comofod Dataset\train\Authentic\048_O_CR1.png,Authentic,Authentic,1,0.99706334,0.0029366394
dataset\Comofod Dataset\train\Authentic\048_O_IB1.png,Authentic,Authentic,1,0.99523395,0.004766003
dataset\Comofod Dataset\train\Authentic\048_O_IB2.png,Authentic,Authentic,1,0.9937476,0.006252353
dataset\Comofod Dataset\train\Authentic\048_O_JC1.jpg,Authentic,Authentic,1,0.9990637,0.00093630864
dataset\Comofod Dataset\train\Authentic\048_O_JC3.jpg,Authentic,Authentic,1,0.9977991,0.0022008258
dataset\Comofod Dataset\train\Authentic\048_O_JC4.jpg,Authentic,Authentic,1,0.9973346,0.002665424
dataset\Comofod Dataset\train\Authentic\048_O_JC5.jpg,Authentic,Authentic,1,0.997378,0.0026220083
dataset\Comofod Dataset\train\Authentic\048_O_JC6.jpg,Authentic,Authentic,1,0.9997465,0.00025343747
dataset\Comofod Dataset\train\Authentic\048_O_JC7.jpg,Authentic,Authentic,1,0.99662495,0.0033751125
dataset\Comofod Dataset\train\Authentic\048_O_JC8.jpg,Authentic,Authentic,1,0.9989963,0.0010037046
dataset\Comofod Dataset\train\Authentic\048_O_NA2.png,Authentic,Authentic,1,0.9998951,0.00010487387
dataset\Comofod Dataset\train\Authentic\048_O_NA3.png,Authentic,Authentic,1,0.99862254,0.0013775207
dataset\Comofod Dataset\train\Authentic\049_O_BC1.png,Authentic,Authentic,1,0.99812824,0.0018717777
dataset\Comofod Dataset\train\Authentic\049_O_BC2.png,Authentic,Authentic,1,0.9981102,0.0018898039
dataset\Comofod Dataset\train\Authentic\049_O_BC3.png,Authentic,Authentic,1,0.9972011,0.0027989806
dataset\Comofod Dataset\train\Authentic\049_O_CA1.png,Authentic,Authentic,1,0.99827504,0.0017250018
dataset\Comofod Dataset\train\Authentic\049_O_CA2.png,Authentic,Authentic,1,0.997898,0.0021020304
dataset\Comofod Dataset\train\Authentic\049_O_CA3.png,Authentic,Authentic,1,0.9983651,0.0016348562
dataset\Comofod Dataset\train\Authentic\049_O_CR1.png,Authentic,Authentic,1,0.99817,0.0018299154
dataset\Comofod Dataset\train\Authentic\049_O_CR2.png,Authentic,Authentic,1,0.9988355,0.0011645684
dataset\Comofod Dataset\train\Authentic\049_O_CR3.png,Authentic,Authentic,1,0.9967956,0.003204382
dataset\Comofod Dataset\train\Authentic\049_O_JC1.jpg,Authentic,Authentic,1,0.99240524,0.007594738
dataset\Comofod Dataset\train\Authentic\049_O_JC2.jpg,Authentic,Authentic,1,0.988434,0.011566057
dataset\Comofod Dataset\train\Authentic\049_O_JC3.jpg,Authentic,Authentic,1,0.99703526,0.002964772
dataset\Comofod Dataset\train\Authentic\049_O_JC4.jpg,Authentic,Authentic,1,0.9971359,0.0028641722
dataset\Comofod Dataset\train\Authentic\049_O_JC5.jpg,Authentic,Authentic,1,0.9979966,0.0020033973
dataset\Comofod Dataset\train\Authentic\049_O_JC7.jpg,Authentic,Authentic,1,0.99908113,0.00091884297
dataset\Comofod Dataset\train\Authentic\049_O_JC8.jpg,Authentic,Authentic,1,0.99650806,0.0034919607
dataset\Comofod Dataset\train\Authentic\049_O_JC9.jpg,Authentic,Authentic,1,0.99911267,0.0008872873
dataset\Comofod Dataset\train\Authentic\049_O_NA1.png,Authentic,Authentic,1,0.99741334,0.0025866476
dataset\Comofod Dataset\train\Authentic\049_O_NA2.png,Authentic,Authentic,1,0.9954306,0.0045694048
dataset\Comofod Dataset\train\Authentic\049_O_NA3.png,Authentic,Authentic,1,0.99667066,0.0033293127
dataset\Comofod Dataset\train\Authentic\050_O.png,Authentic,Authentic,1,0.99806243,0.0019375075
dataset\Comofod Dataset\train\Authentic\050_O_BC1.png,Authentic,Authentic,1,0.9983247,0.0016753003
dataset\Comofod Dataset\train\Authentic\050_O_BC2.png,Authentic,Authentic,1,0.9976031,0.0023969635
dataset\Comofod Dataset\train\Authentic\050_O_BC3.png,Authentic,Authentic,1,0.9990275,0.00097255653
dataset\Comofod Dataset\train\Authentic\050_O_CA3.png,Authentic,Authentic,1,0.9990866,0.00091336056
dataset\Comofod Dataset\train\Authentic\050_O_CR1.png,Authentic,Authentic,1,0.9988697,0.0011302674
dataset\Comofod Dataset\train\Authentic\050_O_CR2.png,Authentic,Authentic,1,0.9990963,0.0009037917
dataset\Comofod Dataset\train\Authentic\050_O_CR3.png,Authentic,Authentic,1,0.9990081,0.0009918715
dataset\Comofod Dataset\train\Authentic\050_O_IB1.png,Authentic,Authentic,1,0.97613055,0.023869503
dataset\Comofod Dataset\train\Authentic\050_O_IB3.png,Authentic,Authentic,1,0.9828069,0.017193073
dataset\Comofod Dataset\train\Authentic\050_O_JC2.jpg,Authentic,Authentic,1,0.9869543,0.013045675
dataset\Comofod Dataset\train\Authentic\050_O_JC4.jpg,Authentic,Authentic,1,0.99529254,0.0047075083
dataset\Comofod Dataset\train\Authentic\050_O_JC5.jpg,Authentic,Authentic,1,0.9961397,0.003860278
dataset\Comofod Dataset\train\Authentic\050_O_JC7.jpg,Authentic,Authentic,1,0.9983057,0.0016943348
dataset\Comofod Dataset\train\Authentic\050_O_JC8.jpg,Authentic,Authentic,1,0.9991622,0.0008378669
dataset\Comofod Dataset\train\Authentic\050_O_JC9.jpg,Authentic,Authentic,1,0.9990791,0.0009208535
dataset\Comofod Dataset\train\Authentic\050_O_NA1.png,Authentic,Authentic,1,0.9881561,0.011843948
dataset\Comofod Dataset\train\Authentic\050_O_NA3.png,Authentic,Authentic,1,0.99799025,0.0020097615
dataset\Comofod Dataset\train\Authentic\051_O_BC1.png,Authentic,Authentic,1,0.9983247,0.0016753003
dataset\Comofod Dataset\train\Authentic\051_O_BC2.png,Authentic,Authentic,1,0.9976031,0.0023969635
dataset\Comofod Dataset\train\Authentic\051_O_BC3.png,Authentic,Authentic,1,0.9990275,0.00097255653
dataset\Comofod Dataset\train\Authentic\051_O_CA1.png,Authentic,Authentic,1,0.99898523,0.001014728
dataset\Comofod Dataset\train\Authentic\051_O_CA2.png,Authentic,Authentic,1,0.9986878,0.001312165
dataset\Comofod Dataset\train\Authentic\051_O_CA3.png,Authentic,Authentic,1,0.9990866,0.00091336056
dataset\Comofod Dataset\train\Authentic\051_O_CR1.png,Authentic,Authentic,1,0.9988697,0.0011302674
dataset\Comofod Dataset\train\Authentic\051_O_IB1.png,Authentic,Authentic,1,0.97613055,0.023869503
dataset\Comofod Dataset\train\Authentic\051_O_IB2.png,Authentic,Authentic,1,0.99149066,0.008509371
dataset\Comofod Dataset\train\Authentic\051_O_IB3.png,Authentic,Authentic,1,0.9828069,0.017193073
dataset\Comofod Dataset\train\Authentic\051_O_JC1.jpg,Authentic,Authentic,1,0.9698701,0.030129934
dataset\Comofod Dataset\train\Authentic\051_O_JC4.jpg,Authentic,Authentic,1,0.99529254,0.0047075083
dataset\Comofod Dataset\train\Authentic\051_O_JC7.jpg,Authentic,Authentic,1,0.9983057,0.0016943348
dataset\Comofod Dataset\train\Authentic\051_O_JC8.jpg,Authentic,Authentic,1,0.9991622,0.0008378669
dataset\Comofod Dataset\train\Authentic\051_O_JC9.jpg,Authentic,Authentic,1,0.9990791,0.0009208535
dataset\Comofod Dataset\train\Authentic\051_O_NA3.png,Authentic,Authentic,1,0.9988919,0.0011081505
dataset\Comofod Dataset\train\Authentic\052_O.png,Authentic,Authentic,1,0.99806243,0.0019375075
dataset\Comofod Dataset\train\Authentic\052_O_BC3.png,Authentic,Authentic,1,0.9990275,0.00097255653
dataset\Comofod Dataset\train\Authentic\052_O_CR1.png,Authentic,Authentic,1,0.9988697,0.0011302674
dataset\Comofod Dataset\train\Authentic\052_O_CR3.png,Authentic,Authentic,1,0.9990081,0.0009918715
dataset\Comofod Dataset\train\Authentic\052_O_IB2.png,Authentic,Authentic,1,0.99149066,0.008509371
dataset\Comofod Dataset\train\Authentic\052_O_JC1.jpg,Authentic,Authentic,1,0.9698701,0.030129934
dataset\Comofod Dataset\train\Authentic\052_O_JC2.jpg,Authentic,Authentic,1,0.9869543,0.013045675
dataset\Comofod Dataset\train\Authentic\052_O_JC3.jpg,Authentic,Authentic,1,0.9964095,0.0035904963
dataset\Comofod Dataset\train\Authentic\052_O_JC4.jpg,Authentic,Authentic,1,0.99529254,0.0047075083
dataset\Comofod Dataset\train\Authentic\052_O_JC5.jpg,Authentic,Authentic,1,0.9961397,0.003860278
dataset\Comofod Dataset\train\Authentic\052_O_JC7.jpg,Authentic,Authentic,1,0.9983057,0.0016943348
dataset\Comofod Dataset\train\Authentic\052_O_JC8.jpg,Authentic,Authentic,1,0.9991622,0.0008378669
dataset\Comofod Dataset\train\Authentic\052_O_NA1.png,Authentic,Authentic,1,0.98988545,0.010114506
dataset\Comofod Dataset\train\Authentic\053_O.png,Authentic,Authentic,1,0.99881256,0.0011875029
dataset\Comofod Dataset\train\Authentic\053_O_BC1.png,Authentic,Authentic,1,0.99888974,0.0011103252
dataset\Comofod Dataset\train\Authentic\053_O_BC2.png,Authentic,Authentic,1,0.9989373,0.0010627498
dataset\Comofod Dataset\train\Authentic\053_O_BC3.png,Authentic,Authentic,1,0.9987734,0.0012266057
dataset\Comofod Dataset\train\Authentic\053_O_CA1.png,Authentic,Authentic,1,0.9987907,0.0012093467
dataset\Comofod Dataset\train\Authentic\053_O_CR2.png,Authentic,Authentic,1,0.99855334,0.0014466585
dataset\Comofod Dataset\train\Authentic\053_O_CR3.png,Authentic,Authentic,1,0.99901795,0.0009819845
dataset\Comofod Dataset\train\Authentic\053_O_IB2.png,Authentic,Authentic,1,0.9932325,0.0067674974
dataset\Comofod Dataset\train\Authentic\053_O_IB3.png,Authentic,Authentic,1,0.99219984,0.0078001823
dataset\Comofod Dataset\train\Authentic\053_O_JC1.jpg,Authentic,Authentic,1,0.99580634,0.0041936464
dataset\Comofod Dataset\train\Authentic\053_O_JC2.jpg,Authentic,Authentic,1,0.9971625,0.002837401
dataset\Comofod Dataset\train\Authentic\053_O_JC3.jpg,Authentic,Authentic,1,0.9976979,0.0023021377
dataset\Comofod Dataset\train\Authentic\053_O_JC4.jpg,Authentic,Authentic,1,0.9990152,0.0009848085
dataset\Comofod Dataset\train\Authentic\053_O_JC5.jpg,Authentic,Authentic,1,0.998558,0.001442048
dataset\Comofod Dataset\train\Authentic\053_O_JC6.jpg,Authentic,Authentic,1,0.9992995,0.00070042466
dataset\Comofod Dataset\train\Authentic\053_O_JC7.jpg,Authentic,Authentic,1,0.99883455,0.0011654511
dataset\Comofod Dataset\train\Authentic\053_O_JC8.jpg,Authentic,Authentic,1,0.9993112,0.00068884244
dataset\Comofod Dataset\train\Authentic\053_O_JC9.jpg,Authentic,Authentic,1,0.99909997,0.0009000547
dataset\Comofod Dataset\train\Authentic\053_O_NA2.png,Authentic,Authentic,1,0.9949627,0.005037371
dataset\Comofod Dataset\train\Authentic\053_O_NA3.png,Authentic,Authentic,1,0.99820673,0.0017932687
dataset\Comofod Dataset\train\Authentic\054_O_BC1.png,Authentic,Authentic,1,0.99888974,0.0011103252
dataset\Comofod Dataset\train\Authentic\054_O_BC2.png,Authentic,Authentic,1,0.9989373,0.0010627498
dataset\Comofod Dataset\train\Authentic\054_O_BC3.png,Authentic,Authentic,1,0.9987734,0.0012266057
dataset\Comofod Dataset\train\Authentic\054_O_CA1.png,Authentic,Authentic,1,0.9987907,0.0012093467
dataset\Comofod Dataset\train\Authentic\054_O_CA3.png,Authentic,Authentic,1,0.99880373,0.0011962274
dataset\Comofod Dataset\train\Authentic\054_O_IB1.png,Authentic,Authentic,1,0.99776244,0.0022375167
dataset\Comofod Dataset\train\Authentic\054_O_IB2.png,Authentic,Authentic,1,0.9932325,0.0067674974
dataset\Comofod Dataset\train\Authentic\054_O_IB3.png,Authentic,Authentic,1,0.99219984,0.0078001823
dataset\Comofod Dataset\train\Authentic\054_O_JC1.jpg,Authentic,Authentic,1,0.99580634,0.0041936464
dataset\Comofod Dataset\train\Authentic\054_O_JC2.jpg,Authentic,Authentic,1,0.9971625,0.002837401
dataset\Comofod Dataset\train\Authentic\054_O_JC4.jpg,Authentic,Authentic,1,0.9990152,0.0009848085
dataset\Comofod Dataset\train\Authentic\054_O_JC5.jpg,Authentic,Authentic,1,0.998558,0.001442048
dataset\Comofod Dataset\train\Authentic\054_O_JC6.jpg,Authentic,Authentic,1,0.9992995,0.00070042466
dataset\Comofod Dataset\train\Authentic\054_O_JC7.jpg,Authentic,Authentic,1,0.99883455,0.0011654511
dataset\Comofod Dataset\train\Authentic\054_O_NA1.png,Authentic,Authentic,1,0.99400914,0.0059909127
dataset\Comofod Dataset\train\Authentic\055_O.png,Authentic,Authentic,1,0.9982287,0.0017712824
dataset\Comofod Dataset\train\Authentic\055_O_BC3.png,Authentic,Authentic,1,0.9971921,0.002807913
dataset\Comofod Dataset\train\Authentic\055_O_CA1.png,Authentic,Authentic,1,0.9977852,0.0022147873
dataset\Comofod Dataset\train\Authentic\055_O_CA2.png,Authentic,Authentic,1,0.9978678,0.0021321306
dataset\Comofod Dataset\train\Authentic\055_O_CA3.png,Authentic,Authentic,1,0.99756646,0.0024335587
dataset\Comofod Dataset\train\Authentic\055_O_CR2.png,Authentic,Authentic,1,0.99820685,0.0017931695
dataset\Comofod Dataset\train\Authentic\055_O_CR3.png,Authentic,Authentic,1,0.9974969,0.0025030726
dataset\Comofod Dataset\train\Authentic\055_O_IB1.png,Authentic,Authentic,1,0.99678504,0.0032149728
dataset\Comofod Dataset\train\Authentic\055_O_IB2.png,Authentic,Authentic,1,0.98987633,0.010123648
dataset\Comofod Dataset\train\Authentic\055_O_IB3.png,Authentic,Authentic,1,0.97455615,0.025443858
dataset\Comofod Dataset\train\Authentic\055_O_JC1.jpg,Authentic,Authentic,1,0.9966647,0.0033352692
dataset\Comofod Dataset\train\Authentic\055_O_JC2.jpg,Authentic,Authentic,1,0.99903935,0.000960659
dataset\Comofod Dataset\train\Authentic\055_O_JC3.jpg,Authentic,Authentic,1,0.9982291,0.0017709427
dataset\Comofod Dataset\train\Authentic\055_O_JC4.jpg,Authentic,Authentic,1,0.998738,0.0012619819
dataset\Comofod Dataset\train\Authentic\055_O_JC5.jpg,Authentic,Authentic,1,0.99853873,0.0014612336
dataset\Comofod Dataset\train\Authentic\055_O_JC7.jpg,Authentic,Authentic,1,0.998181,0.001819032
dataset\Comofod Dataset\train\Authentic\055_O_JC8.jpg,Authentic,Authentic,1,0.9982674,0.0017325405
dataset\Comofod Dataset\train\Authentic\055_O_JC9.jpg,Authentic,Authentic,1,0.9979236,0.0020763644
dataset\Comofod Dataset\train\Authentic\055_O_NA1.png,Authentic,Authentic,1,0.9966628,0.003337151
dataset\Comofod Dataset\train\Authentic\055_O_NA2.png,Authentic,Authentic,1,0.9989229,0.0010771245
dataset\Comofod Dataset\train\Authentic\055_O_NA3.png,Authentic,Authentic,1,0.9971764,0.0028235808
dataset\Comofod Dataset\train\Authentic\056_O.png,Authentic,Authentic,1,0.9982287,0.0017712824
dataset\Comofod Dataset\train\Authentic\056_O_BC1.png,Authentic,Authentic,1,0.9977209,0.0022790853
dataset\Comofod Dataset\train\Authentic\056_O_BC2.png,Authentic,Authentic,1,0.99696344,0.003036527
dataset\Comofod Dataset\train\Authentic\056_O_BC3.png,Authentic,Authentic,1,0.9971921,0.002807913
dataset\Comofod Dataset\train\Authentic\056_O_CA1.png,Authentic,Authentic,1,0.9977852,0.0022147873
dataset\Comofod Dataset\train\Authentic\056_O_CA2.png,Authentic,Authentic,1,0.9978678,0.0021321306
dataset\Comofod Dataset\train\Authentic\056_O_CA3.png,Authentic,Authentic,1,0.99756646,0.0024335587
dataset\Comofod Dataset\train\Authentic\056_O_CR1.png,Authentic,Authentic,1,0.9979693,0.002030644
dataset\Comofod Dataset\train\Authentic\056_O_CR2.png,Authentic,Authentic,1,0.99820685,0.0017931695
dataset\Comofod Dataset\train\Authentic\056_O_CR3.png,Authentic,Authentic,1,0.9974969,0.0025030726
dataset\Comofod Dataset\train\Authentic\056_O_IB2.png,Authentic,Authentic,1,0.98987633,0.010123648
dataset\Comofod Dataset\train\Authentic\056_O_JC1.jpg,Authentic,Authentic,1,0.9966647,0.0033352692
dataset\Comofod Dataset\train\Authentic\056_O_JC2.jpg,Authentic,Authentic,1,0.99903935,0.000960659
dataset\Comofod Dataset\train\Authentic\056_O_JC3.jpg,Authentic,Authentic,1,0.9982291,0.0017709427
dataset\Comofod Dataset\train\Authentic\056_O_JC4.jpg,Authentic,Authentic,1,0.998738,0.0012619819
dataset\Comofod Dataset\train\Authentic\056_O_JC6.jpg,Authentic,Authentic,1,0.99808097,0.0019190757
dataset\Comofod Dataset\train\Authentic\056_O_JC7.jpg,Authentic,Authentic,1,0.998181,0.001819032
dataset\Comofod Dataset\train\Authentic\056_O_JC8.jpg,Authentic,Authentic,1,0.9982674,0.0017325405
dataset\Comofod Dataset\train\Authentic\056_O_JC9.jpg,Authentic,Authentic,1,0.9979236,0.0020763644
dataset\Comofod Dataset\train\Authentic\056_O_NA1.png,Authentic,Authentic,1,0.99683326,0.0031667345
dataset\Comofod Dataset\train\Authentic\056_O_NA3.png,Authentic,Authentic,1,0.9973642,0.0026357486
dataset\Comofod Dataset\train\Authentic\057_O.png,Authentic,Authentic,1,0.9982287,0.0017712824
dataset\Comofod Dataset\train\Authentic\057_O_BC2.png,Authentic,Authentic,1,0.99696344,0.003036527
dataset\Comofod Dataset\train\Authentic\057_O_BC3.png,Authentic,Authentic,1,0.9971921,0.002807913
dataset\Comofod Dataset\train\Authentic\057_O_CA1.png,Authentic,Authentic,1,0.9977852,0.0022147873
dataset\Comofod Dataset\train\Authentic\057_O_CA2.png,Authentic,Authentic,1,0.9978678,0.0021321306
dataset\Comofod Dataset\train\Authentic\057_O_CA3.png,Authentic,Authentic,1,0.99756646,0.0024335587
dataset\Comofod Dataset\train\Authentic\057_O_CR1.png,Authentic,Authentic,1,0.9979693,0.002030644
dataset\Comofod Dataset\train\Authentic\057_O_CR2.png,Authentic,Authentic,1,0.99820685,0.0017931695
dataset\Comofod Dataset\train\Authentic\057_O_CR3.png,Authentic,Authentic,1,0.9974969,0.0025030726
dataset\Comofod Dataset\train\Authentic\057_O_IB1.png,Authentic,Authentic,1,0.99678504,0.0032149728
dataset\Comofod Dataset\train\Authentic\057_O_IB3.png,Authentic,Authentic,1,0.97455615,0.025443858
dataset\Comofod Dataset\train\Authentic\057_O_JC2.jpg,Authentic,Authentic,1,0.99903935,0.000960659
dataset\Comofod Dataset\train\Authentic\057_O_JC3.jpg,Authentic,Authentic,1,0.9982291,0.0017709427
dataset\Comofod Dataset\train\Authentic\057_O_JC5.jpg,Authentic,Authentic,1,0.99853873,0.0014612336
dataset\Comofod Dataset\train\Authentic\057_O_JC7.jpg,Authentic,Authentic,1,0.998181,0.001819032
dataset\Comofod Dataset\train\Authentic\057_O_JC8.jpg,Authentic,Authentic,1,0.9982674,0.0017325405
dataset\Comofod Dataset\train\Authentic\057_O_NA2.png,Authentic,Authentic,1,0.9969811,0.0030188533
dataset\Comofod Dataset\train\Authentic\058_O.png,Authentic,Authentic,1,0.97937864,0.020621331
dataset\Comofod Dataset\train\Authentic\058_O_BC1.png,Authentic,Authentic,1,0.9806935,0.01930647
dataset\Comofod Dataset\train\Authentic\058_O_BC3.png,Authentic,Authentic,1,0.9726345,0.027365476
dataset\Comofod Dataset\train\Authentic\058_O_CA1.png,Authentic,Authentic,1,0.9800874,0.01991266
dataset\Comofod Dataset\train\Authentic\058_O_CR1.png,Authentic,Authentic,1,0.97777253,0.022227386
dataset\Comofod Dataset\train\Authentic\058_O_CR2.png,Authentic,Authentic,1,0.9664847,0.033515334
dataset\Comofod Dataset\train\Authentic\058_O_CR3.png,Authentic,Authentic,1,0.97607666,0.023923295
dataset\Comofod Dataset\train\Authentic\058_O_IB2.png,Authentic,Authentic,1,0.96279967,0.037200317
dataset\Comofod Dataset\train\Authentic\058_O_JC1.jpg,Authentic,Authentic,1,0.9913016,0.00869844
dataset\Comofod Dataset\train\Authentic\058_O_JC3.jpg,Authentic,Authentic,1,0.99015045,0.009849592
dataset\Comofod Dataset\train\Authentic\058_O_JC4.jpg,Authentic,Authentic,1,0.99519086,0.004809143
dataset\Comofod Dataset\train\Authentic\058_O_JC5.jpg,Authentic,Authentic,1,0.9839643,0.016035646
dataset\Comofod Dataset\train\Authentic\058_O_JC6.jpg,Authentic,Authentic,1,0.9887588,0.011241163
dataset\Comofod Dataset\train\Authentic\058_O_JC9.jpg,Authentic,Authentic,1,0.98327565,0.016724374
dataset\Comofod Dataset\train\Authentic\058_O_NA1.png,Authentic,Authentic,1,0.9453357,0.054664288
dataset\Comofod Dataset\train\Authentic\058_O_NA2.png,Authentic,Authentic,1,0.97981596,0.020184027
dataset\Comofod Dataset\train\Authentic\058_O_NA3.png,Authentic,Authentic,1,0.96541125,0.034588717
dataset\Comofod Dataset\train\Authentic\059_O_BC1.png,Authentic,Authentic,1,0.9998721,0.00012792119
dataset\Comofod Dataset\train\Authentic\059_O_CA2.png,Authentic,Authentic,1,0.9998468,0.00015321006
dataset\Comofod Dataset\train\Authentic\059_O_CA3.png,Authentic,Authentic,1,0.9998704,0.00012955755
dataset\Comofod Dataset\train\Authentic\059_O_CR1.png,Authentic,Authentic,1,0.99978846,0.00021158959
dataset\Comofod Dataset\train\Authentic\059_O_CR2.png,Authentic,Authentic,1,0.99983776,0.00016225346
dataset\Comofod Dataset\train\Authentic\059_O_IB2.png,Authentic,Authentic,1,0.9998596,0.00014041236
dataset\Comofod Dataset\train\Authentic\059_O_IB3.png,Authentic,Authentic,1,0.99959236,0.0004076444
dataset\Comofod Dataset\train\Authentic\059_O_JC1.jpg,Authentic,Authentic,1,0.99977976,0.00022019383
dataset\Comofod Dataset\train\Authentic\059_O_JC2.jpg,Authentic,Authentic,1,0.999961,3.902862e-05
dataset\Comofod Dataset\train\Authentic\059_O_JC4.jpg,Authentic,Authentic,1,0.999838,0.00016198664
dataset\Comofod Dataset\train\Authentic\059_O_JC5.jpg,Authentic,Authentic,1,0.99983764,0.00016234121
dataset\Comofod Dataset\train\Authentic\059_O_JC6.jpg,Authentic,Authentic,1,0.9999074,9.260294e-05
dataset\Comofod Dataset\train\Authentic\059_O_JC7.jpg,Authentic,Authentic,1,0.9995721,0.00042794543
dataset\Comofod Dataset\train\Authentic\059_O_JC8.jpg,Authentic,Authentic,1,0.9998441,0.00015586252
dataset\Comofod Dataset\train\Authentic\059_O_JC9.jpg,Authentic,Authentic,1,0.9999112,8.8745335e-05
dataset\Comofod Dataset\train\Authentic\059_O_NA2.png,Authentic,Authentic,1,0.99955684,0.000443194
dataset\Comofod Dataset\train\Authentic\059_O_NA3.png,Authentic,Authentic,1,0.9996673,0.00033274828
dataset\Comofod Dataset\train\Authentic\060_O.png,Authentic,Authentic,1,0.9951443,0.0048557073
dataset\Comofod Dataset\train\Authentic\060_O_BC1.png,Authentic,Authentic,1,0.99127626,0.00872378
dataset\Comofod Dataset\train\Authentic\060_O_BC2.png,Authentic,Authentic,1,0.9901901,0.009809962
dataset\Comofod Dataset\train\Authentic\060_O_BC3.png,Authentic,Authentic,1,0.9909252,0.00907483
dataset\Comofod Dataset\train\Authentic\060_O_CA2.png,Authentic,Authentic,1,0.99481297,0.0051870304
dataset\Comofod Dataset\train\Authentic\060_O_CR1.png,Authentic,Authentic,1,0.9942029,0.0057971072
dataset\Comofod Dataset\train\Authentic\060_O_CR2.png,Authentic,Authentic,1,0.9932853,0.0067146798
dataset\Comofod Dataset\train\Authentic\060_O_IB1.png,Authentic,Authentic,1,0.9821583,0.01784177
dataset\Comofod Dataset\train\Authentic\060_O_IB3.png,Authentic,Authentic,1,0.9601389,0.03986109
dataset\Comofod Dataset\train\Authentic\060_O_JC2.jpg,Authentic,Authentic,1,0.99712795,0.0028720775
dataset\Comofod Dataset\train\Authentic\060_O_JC3.jpg,Authentic,Authentic,1,0.9965222,0.0034777909
dataset\Comofod Dataset\train\Authentic\060_O_JC6.jpg,Authentic,Authentic,1,0.9982607,0.0017393784
dataset\Comofod Dataset\train\Authentic\060_O_JC7.jpg,Authentic,Authentic,1,0.99809307,0.0019069023
dataset\Comofod Dataset\train\Authentic\060_O_JC8.jpg,Authentic,Authentic,1,0.99745625,0.002543746
dataset\Comofod Dataset\train\Authentic\060_O_NA2.png,Authentic,Authentic,1,0.99275345,0.0072464715
dataset\Comofod Dataset\train\Authentic\060_O_NA3.png,Authentic,Authentic,1,0.99684733,0.0031526124
dataset\Comofod Dataset\train\Authentic\061_O.png,Authentic,Authentic,1,0.96358395,0.036416024
dataset\Comofod Dataset\train\Authentic\061_O_BC1.png,Authentic,Authentic,1,0.93412805,0.06587201
dataset\Comofod Dataset\train\Authentic\061_O_BC2.png,Authentic,Authentic,1,0.9387082,0.06129178
dataset\Comofod Dataset\train\Authentic\061_O_CA2.png,Authentic,Authentic,1,0.9243948,0.07560526
dataset\Comofod Dataset\train\Authentic\061_O_CR3.png,Authentic,Authentic,1,0.8374251,0.16257486
dataset\Comofod Dataset\train\Authentic\061_O_IB2.png,Authentic,Authentic,1,0.73936623,0.26063383
dataset\Comofod Dataset\train\Authentic\061_O_JC2.jpg,Authentic,Authentic,1,0.933724,0.066276
dataset\Comofod Dataset\train\Authentic\061_O_JC3.jpg,Authentic,Authentic,1,0.8057638,0.19423616
dataset\Comofod Dataset\train\Authentic\061_O_JC4.jpg,Authentic,Authentic,1,0.8001787,0.19982131
dataset\Comofod Dataset\train\Authentic\061_O_JC5.jpg,Authentic,Authentic,1,0.90681684,0.09318321
dataset\Comofod Dataset\train\Authentic\061_O_JC7.jpg,Authentic,Authentic,1,0.8607576,0.13924234
dataset\Comofod Dataset\train\Authentic\061_O_JC8.jpg,Authentic,Authentic,1,0.8342076,0.16579247
dataset\Comofod Dataset\train\Authentic\061_O_JC9.jpg,Authentic,Authentic,1,0.82022,0.17978002
dataset\Comofod Dataset\train\Authentic\061_O_NA1.png,Authentic,Authentic,1,0.7474502,0.25254986
dataset\Comofod Dataset\train\Authentic\061_O_NA3.png,Authentic,Authentic,1,0.5699234,0.4300766
dataset\Comofod Dataset\train\Authentic\062_O.png,Authentic,Authentic,1,0.9999733,2.664301e-05
dataset\Comofod Dataset\train\Authentic\062_O_BC3.png,Authentic,Authentic,1,0.99991405,8.595868e-05
dataset\Comofod Dataset\train\Authentic\062_O_CA1.png,Authentic,Authentic,1,0.9999726,2.739274e-05
dataset\Comofod Dataset\train\Authentic\062_O_CA2.png,Authentic,Authentic,1,0.99998,2.000654e-05
dataset\Comofod Dataset\train\Authentic\062_O_CR1.png,Authentic,Authentic,1,0.99997544,2.4515455e-05
dataset\Comofod Dataset\train\Authentic\062_O_CR3.png,Authentic,Authentic,1,0.9999696,3.0352416e-05
dataset\Comofod Dataset\train\Authentic\062_O_IB1.png,Authentic,Authentic,1,0.9998405,0.00015950062
dataset\Comofod Dataset\train\Authentic\062_O_IB2.png,Authentic,Authentic,1,0.999824,0.00017604949
dataset\Comofod Dataset\train\Authentic\062_O_IB3.png,Authentic,Authentic,1,0.9989378,0.0010622639
dataset\Comofod Dataset\train\Authentic\062_O_JC1.jpg,Authentic,Authentic,1,0.9999902,9.750918e-06
dataset\Comofod Dataset\train\Authentic\062_O_JC2.jpg,Authentic,Authentic,1,0.99995613,4.387406e-05
dataset\Comofod Dataset\train\Authentic\062_O_JC3.jpg,Authentic,Authentic,1,0.9999695,3.0529878e-05
