image_path,true_label,pred_label,correct,prob_Authentic,prob_Forged
dataset\columbia\train\Authentic\AU_TS_O_046.bmp,Authentic,Authentic,1,0.73913085,0.26086918
dataset\columbia\train\Authentic\AU_TS_O_047.bmp,Authentic,Authentic,1,0.9900629,0.0099371085
dataset\columbia\train\Authentic\AU_TS_O_048.bmp,Authentic,Authentic,1,0.9989213,0.0010787803
dataset\columbia\train\Authentic\AU_TS_O_049.bmp,Authentic,Authentic,1,0.9926097,0.0073903413
dataset\columbia\train\Authentic\AU_TS_O_050.bmp,Authentic,Authentic,1,0.9979259,0.0020741108
dataset\columbia\train\Authentic\AU_TS_O_052.bmp,Authentic,Authentic,1,0.9953916,0.004608404
dataset\columbia\train\Authentic\AU_TS_O_053.bmp,Authentic,Authentic,1,0.9048397,0.09516027
dataset\columbia\train\Authentic\AU_TS_O_055.bmp,Authentic,Authentic,1,0.99603015,0.0039697783
dataset\columbia\train\Authentic\AU_TS_O_056.bmp,Authentic,Authentic,1,0.9743387,0.025661336
dataset\columbia\train\Authentic\AU_TS_O_057.bmp,Authentic,Authentic,1,0.9601763,0.03982368
dataset\columbia\train\Authentic\AU_TS_O_059.bmp,Authentic,Authentic,1,0.99195004,0.008049989
dataset\columbia\train\Authentic\AU_TS_O_060.bmp,Authentic,Authentic,1,0.99611974,0.0038802424
dataset\columbia\train\Authentic\AU_TS_O_062.bmp,Authentic,Authentic,1,0.9768991,0.023100864
dataset\columbia\train\Authentic\AU_TS_O_066.bmp,Authentic,Authentic,1,0.9360062,0.063993834
dataset\columbia\train\Authentic\AU_TS_O_067.bmp,Authentic,Authentic,1,0.97960943,0.020390641
dataset\columbia\train\Authentic\AU_TS_O_068.bmp,Authentic,Authentic,1,0.9839467,0.016053263
dataset\columbia\train\Authentic\AU_TS_O_070.bmp,Authentic,Authentic,1,0.99375904,0.006241005
dataset\columbia\train\Authentic\AU_TS_O_071.bmp,Authentic,Authentic,1,0.99509865,0.0049013295
dataset\columbia\train\Authentic\AU_TS_O_073.bmp,Authentic,Authentic,1,0.8156238,0.18437612
dataset\columbia\train\Authentic\AU_TS_O_075.bmp,Authentic,Authentic,1,0.8898672,0.110132806
dataset\columbia\train\Authentic\AU_TS_O_077.bmp,Authentic,Authentic,1,0.80112976,0.19887023
dataset\columbia\train\Authentic\AU_TS_O_078.bmp,Authentic,Authentic,1,0.8829295,0.11707051
dataset\columbia\train\Authentic\AU_TS_O_079.bmp,Authentic,Authentic,1,0.9977869,0.0022130504
dataset\columbia\train\Authentic\AU_TS_O_082.bmp,Authentic,Authentic,1,0.96860325,0.03139668
dataset\columbia\train\Authentic\AU_TS_O_083.bmp,Authentic,Authentic,1,0.9982722,0.0017277776
dataset\columbia\train\Authentic\AU_TS_O_084.bmp,Authentic,Authentic,1,0.6731169,0.32688305
dataset\columbia\train\Authentic\AU_TS_O_085.bmp,Authentic,Authentic,1,0.92856914,0.07143094
dataset\columbia\train\Authentic\AU_TS_O_086.bmp,Authentic,Authentic,1,0.8000841,0.19991593
dataset\columbia\train\Authentic\AU_TS_O_088.bmp,Authentic,Authentic,1,0.86901134,0.13098872
dataset\columbia\train\Authentic\AU_TS_O_091.bmp,Authentic,Authentic,1,0.91040605,0.089593925
dataset\columbia\train\Authentic\AU_TS_O_092.bmp,Authentic,Authentic,1,0.9585126,0.04148743
dataset\columbia\train\Authentic\AU_TS_O_093.bmp,Authentic,Authentic,1,0.9738694,0.02613059
dataset\columbia\train\Authentic\AU_TS_O_094.bmp,Authentic,Authentic,1,0.7892257,0.21077432
dataset\columbia\train\Authentic\AU_TS_O_096.bmp,Authentic,Authentic,1,0.6814125,0.31858742
dataset\columbia\train\Authentic\AU_TS_O_097.bmp,Authentic,Authentic,1,0.8468555,0.15314445
dataset\columbia\train\Authentic\AU_TS_O_098.bmp,Authentic,Authentic,1,0.6166296,0.38337037
dataset\columbia\train\Authentic\AU_TS_O_099.bmp,Authentic,Authentic,1,0.93877697,0.06122304
dataset\columbia\train\Authentic\AU_TS_O_101.bmp,Authentic,Authentic,1,0.957558,0.042442046
dataset\columbia\train\Authentic\AU_TS_O_102.bmp,Authentic,Authentic,1,0.9965771,0.003422886
dataset\columbia\train\Authentic\AU_TS_O_103.bmp,Authentic,Authentic,1,0.84041184,0.15958819
dataset\columbia\train\Authentic\AU_TS_O_105.bmp,Authentic,Authentic,1,0.9148349,0.08516503
dataset\columbia\train\Authentic\AU_TS_O_106.bmp,Authentic,Authentic,1,0.9220716,0.0779284
dataset\columbia\train\Authentic\AU_TS_O_108.bmp,Authentic,Authentic,1,0.72075534,0.27924466
dataset\columbia\train\Authentic\AU_TS_O_109.bmp,Authentic,Authentic,1,0.88428175,0.11571823
dataset\columbia\train\Authentic\AU_TS_O_112.bmp,Authentic,Authentic,1,0.9426295,0.05737054
dataset\columbia\train\Authentic\AU_TS_O_113.bmp,Authentic,Authentic,1,0.97845036,0.021549651
dataset\columbia\train\Authentic\AU_TS_O_115.bmp,Authentic,Authentic,1,0.96935004,0.030649906
dataset\columbia\train\Authentic\AU_TS_O_119.bmp,Authentic,Authentic,1,0.7922057,0.20779432
dataset\columbia\train\Authentic\AU_TS_O_120.bmp,Authentic,Authentic,1,0.9333831,0.06661688
dataset\columbia\train\Authentic\AU_TS_O_122.bmp,Authentic,Authentic,1,0.64050364,0.35949633
dataset\columbia\train\Authentic\AU_TS_O_126.bmp,Authentic,Authentic,1,0.98565936,0.014340602
dataset\columbia\train\Authentic\AU_TS_O_127.bmp,Authentic,Authentic,1,0.90406495,0.09593507
dataset\columbia\train\Authentic\AU_TS_O_128.bmp,Authentic,Authentic,1,0.96827376,0.03172618
dataset\columbia\train\Authentic\AU_TS_O_129.bmp,Authentic,Authentic,1,0.98311263,0.016887324
dataset\columbia\train\Authentic\AU_TS_O_130.bmp,Authentic,Authentic,1,0.98517215,0.014827866
dataset\columbia\train\Authentic\AU_TS_O_131.bmp,Authentic,Authentic,1,0.94750154,0.052498497
dataset\columbia\train\Authentic\AU_TS_O_132.bmp,Authentic,Authentic,1,0.9724821,0.02751794
dataset\columbia\train\Authentic\AU_TS_O_134.bmp,Authentic,Authentic,1,0.7601216,0.23987842
dataset\columbia\train\Authentic\AU_TS_O_136.bmp,Authentic,Authentic,1,0.9341698,0.065830186
dataset\columbia\train\Authentic\AU_TS_O_138.bmp,Authentic,Authentic,1,0.94909525,0.050904684
dataset\columbia\train\Authentic\AU_TS_O_139.bmp,Authentic,Authentic,1,0.9794032,0.02059679
dataset\columbia\train\Authentic\AU_TS_O_140.bmp,Authentic,Authentic,1,0.962867,0.037132982
dataset\columbia\train\Authentic\AU_TS_O_141.bmp,Authentic,Authentic,1,0.99494237,0.0050575864
dataset\columbia\train\Authentic\AU_TS_O_142.bmp,Authentic,Authentic,1,0.95265573,0.04734424
dataset\columbia\train\Authentic\AU_TS_O_144.bmp,Authentic,Authentic,1,0.9231119,0.07688811
dataset\columbia\train\Authentic\AU_TS_O_145.bmp,Authentic,Authentic,1,0.8043555,0.1956445
dataset\columbia\train\Authentic\AU_TS_O_146.bmp,Authentic,Authentic,1,0.9899738,0.010026281
dataset\columbia\train\Authentic\AU_TS_O_147.bmp,Authentic,Authentic,1,0.96655923,0.033440746
dataset\columbia\train\Authentic\AU_TS_O_148.bmp,Authentic,Authentic,1,0.9850108,0.014989199
dataset\columbia\train\Authentic\AU_TS_O_150.bmp,Authentic,Authentic,1,0.9978028,0.0021971653
dataset\columbia\train\Authentic\AU_TS_O_151.bmp,Authentic,Authentic,1,0.99596715,0.0040328573
dataset\columbia\train\Authentic\AU_TS_O_152.bmp,Authentic,Authentic,1,0.99033165,0.009668386
dataset\columbia\train\Authentic\AU_TS_O_153.bmp,Authentic,Authentic,1,0.98674494,0.013255064
dataset\columbia\train\Authentic\AU_TS_O_154.bmp,Authentic,Authentic,1,0.95287615,0.047123805
dataset\columbia\train\Authentic\AU_TS_O_156.bmp,Authentic,Authentic,1,0.7085215,0.29147857
dataset\columbia\train\Authentic\AU_TS_O_158.bmp,Authentic,Authentic,1,0.8318832,0.16811675
dataset\columbia\train\Authentic\AU_TS_O_159.bmp,Authentic,Authentic,1,0.96620786,0.03379212
dataset\columbia\train\Authentic\AU_TS_O_161.bmp,Authentic,Authentic,1,0.975392,0.024608022
dataset\columbia\train\Authentic\AU_TS_O_162.bmp,Authentic,Authentic,1,0.96094084,0.039059196
dataset\columbia\train\Authentic\AU_TS_O_163.bmp,Authentic,Authentic,1,0.9914539,0.008546092
dataset\columbia\train\Authentic\AU_TS_O_164.bmp,Authentic,Authentic,1,0.94951713,0.0504829
dataset\columbia\train\Authentic\AU_TS_O_166.bmp,Authentic,Authentic,1,0.9468147,0.053185314
dataset\columbia\train\Authentic\AU_TS_O_167.bmp,Authentic,Authentic,1,0.833496,0.16650401
dataset\columbia\train\Authentic\AU_TS_O_168.bmp,Authentic,Authentic,1,0.95602065,0.04397938
dataset\columbia\train\Authentic\AU_TS_O_169.bmp,Authentic,Authentic,1,0.9892368,0.0107632065
dataset\columbia\train\Authentic\AU_TS_O_170.bmp,Authentic,Authentic,1,0.937972,0.062028036
dataset\columbia\train\Authentic\AU_TS_O_171.bmp,Authentic,Authentic,1,0.9806771,0.019322922
dataset\columbia\train\Authentic\AU_TS_O_172.bmp,Authentic,Authentic,1,0.990884,0.009115993
dataset\columbia\train\Authentic\AU_TS_O_174.bmp,Authentic,Authentic,1,0.9939481,0.006051872
dataset\columbia\train\Authentic\AU_TS_O_177.bmp,Authentic,Authentic,1,0.9680293,0.03197069
dataset\columbia\train\Authentic\AU_TS_O_178.bmp,Authentic,Authentic,1,0.90814954,0.09185047
dataset\columbia\train\Authentic\AU_TS_O_179.bmp,Authentic,Authentic,1,0.99609023,0.003909736
dataset\columbia\train\Authentic\AU_TS_O_180.bmp,Authentic,Authentic,1,0.9766896,0.023310427
dataset\columbia\train\Authentic\AU_TS_O_182.bmp,Authentic,Authentic,1,0.9840627,0.015937261
dataset\columbia\train\Authentic\AU_TS_O_183.bmp,Authentic,Authentic,1,0.9895531,0.01044689
dataset\columbia\train\Authentic\AU_TS_O_184.bmp,Authentic,Authentic,1,0.9722243,0.027775723
dataset\columbia\train\Authentic\AU_TS_O_185.bmp,Authentic,Authentic,1,0.90579647,0.0942036
dataset\columbia\train\Authentic\AU_TS_O_186.bmp,Authentic,Authentic,1,0.9917762,0.008223807
dataset\columbia\train\Authentic\AU_TS_O_187.bmp,Authentic,Authentic,1,0.9716713,0.028328732
dataset\columbia\train\Authentic\AU_TS_O_188.bmp,Authentic,Authentic,1,0.9848379,0.015162126
dataset\columbia\train\Authentic\AU_TS_V_001.bmp,Authentic,Authentic,1,0.9141586,0.085841425
dataset\columbia\train\Authentic\AU_TS_V_002.bmp,Authentic,Authentic,1,0.9066406,0.09335934
dataset\columbia\train\Authentic\AU_TS_V_003.bmp,Authentic,Authentic,1,0.94708055,0.052919384
dataset\columbia\train\Authentic\AU_TS_V_004.bmp,Authentic,Authentic,1,0.9930951,0.006904878
dataset\columbia\train\Authentic\AU_TS_V_005.bmp,Authentic,Authentic,1,0.75285023,0.2471498
dataset\columbia\train\Authentic\AU_TS_V_006.bmp,Authentic,Authentic,1,0.9966792,0.003320849
dataset\columbia\train\Authentic\AU_TS_V_007.bmp,Authentic,Authentic,1,0.9839908,0.016009223
dataset\columbia\train\Authentic\AU_TS_V_009.bmp,Authentic,Authentic,1,0.7041164,0.2958836
dataset\columbia\train\Authentic\AU_TS_V_010.bmp,Authentic,Authentic,1,0.9760519,0.023948094
dataset\columbia\train\Authentic\AU_TS_V_011.bmp,Authentic,Authentic,1,0.9101925,0.08980755
dataset\columbia\train\Authentic\AU_TS_V_013.bmp,Authentic,Authentic,1,0.789962,0.21003798
dataset\columbia\train\Authentic\AU_TS_V_015.bmp,Authentic,Authentic,1,0.98965085,0.010349191
dataset\columbia\train\Authentic\AU_TS_V_016.bmp,Authentic,Authentic,1,0.8718329,0.12816706
dataset\columbia\train\Authentic\AU_TS_V_017.bmp,Authentic,Authentic,1,0.9652146,0.034785382
dataset\columbia\train\Authentic\AU_TS_V_018.bmp,Authentic,Authentic,1,0.9939892,0.0060107876
dataset\columbia\train\Authentic\AU_TS_V_019.bmp,Authentic,Authentic,1,0.9954457,0.0045542493
dataset\columbia\train\Authentic\AU_TS_V_020.bmp,Authentic,Authentic,1,0.99340844,0.0065916018
dataset\columbia\train\Authentic\AU_TS_V_023.bmp,Authentic,Authentic,1,0.9905827,0.009417286
dataset\columbia\train\Authentic\AU_TS_V_024.bmp,Authentic,Authentic,1,0.798852,0.20114794
dataset\columbia\train\Authentic\AU_TS_V_025.bmp,Authentic,Authentic,1,0.9757916,0.024208406
dataset\columbia\train\Authentic\AU_TS_V_026.bmp,Authentic,Authentic,1,0.85731727,0.14268273
dataset\columbia\train\Authentic\AU_TS_V_027.bmp,Authentic,Authentic,1,0.985911,0.014089
dataset\columbia\train\Authentic\AU_TS_V_028.bmp,Authentic,Authentic,1,0.98074317,0.019256888
dataset\columbia\train\Authentic\AU_TS_V_029.bmp,Authentic,Authentic,1,0.90321505,0.09678492
dataset\columbia\train\Authentic\AU_TS_V_030.bmp,Authentic,Authentic,1,0.96140414,0.03859588
dataset\columbia\train\Authentic\AU_TS_V_031.bmp,Authentic,Authentic,1,0.88170975,0.11829026
dataset\columbia\train\Authentic\AU_TS_V_032.bmp,Authentic,Authentic,1,0.9086851,0.0913149
dataset\columbia\train\Authentic\AU_TS_V_034.bmp,Authentic,Authentic,1,0.782648,0.21735196
dataset\columbia\train\Authentic\AU_TS_V_036.bmp,Authentic,Authentic,1,0.8693537,0.13064626
dataset\columbia\train\Authentic\AU_TS_V_037.bmp,Authentic,Authentic,1,0.7434136,0.25658634
dataset\columbia\train\Authentic\AU_TS_V_038.bmp,Authentic,Authentic,1,0.8590155,0.14098443
dataset\columbia\train\Authentic\AU_TS_V_040.bmp,Authentic,Authentic,1,0.6823493,0.31765068
dataset\columbia\train\Authentic\AU_TS_V_044.bmp,Authentic,Authentic,1,0.9579837,0.042016312
dataset\columbia\train\Authentic\AU_TS_V_045.bmp,Authentic,Authentic,1,0.8704142,0.12958576
dataset\columbia\train\Authentic\AU_TS_V_046.bmp,Authentic,Authentic,1,0.986159,0.013840942
dataset\columbia\train\Authentic\AU_TS_V_047.bmp,Authentic,Authentic,1,0.8586705,0.14132948
dataset\columbia\train\Authentic\AU_TS_V_049.bmp,Authentic,Authentic,1,0.9211913,0.07880876
dataset\columbia\train\Authentic\AU_TS_V_050.bmp,Authentic,Authentic,1,0.9947172,0.005282812
dataset\columbia\train\Authentic\AU_TS_V_051.bmp,Authentic,Authentic,1,0.84143937,0.15856059
dataset\columbia\train\Authentic\AU_TS_V_052.bmp,Authentic,Authentic,1,0.9474081,0.052591886
dataset\columbia\train\Authentic\AU_TS_V_053.bmp,Authentic,Authentic,1,0.9801917,0.019808324
dataset\columbia\train\Authentic\AU_TS_V_055.bmp,Authentic,Authentic,1,0.9988708,0.001129236
dataset\columbia\train\Authentic\AU_TS_V_056.bmp,Authentic,Authentic,1,0.98777395,0.012226052
dataset\columbia\train\Authentic\AU_TS_V_058.bmp,Authentic,Authentic,1,0.9840687,0.015931265
dataset\columbia\train\Authentic\AU_TS_V_059.bmp,Authentic,Authentic,1,0.9948271,0.0051728548
dataset\columbia\train\Authentic\AU_TS_V_061.bmp,Authentic,Authentic,1,0.9972255,0.0027744505
dataset\columbia\train\Authentic\AU_TS_V_062.bmp,Authentic,Authentic,1,0.99560475,0.0043952377
dataset\columbia\train\Authentic\AU_TS_V_063.bmp,Authentic,Authentic,1,0.9993562,0.00064373715
dataset\columbia\train\Authentic\AU_TS_V_066.bmp,Authentic,Authentic,1,0.99898046,0.0010194897
dataset\columbia\train\Authentic\AU_TS_V_067.bmp,Authentic,Authentic,1,0.9598268,0.04017315
dataset\columbia\train\Authentic\AU_TS_V_069.bmp,Authentic,Authentic,1,0.997308,0.0026919714
dataset\columbia\train\Authentic\AU_TS_V_071.bmp,Authentic,Authentic,1,0.98970264,0.010297376
dataset\columbia\train\Authentic\AU_TS_V_072.bmp,Authentic,Authentic,1,0.968152,0.031847972
dataset\columbia\train\Authentic\AU_TS_V_076.bmp,Authentic,Authentic,1,0.989421,0.010579
dataset\columbia\train\Authentic\AU_TS_V_077.bmp,Authentic,Authentic,1,0.9934754,0.006524685
dataset\columbia\train\Authentic\AU_TS_V_079.bmp,Authentic,Authentic,1,0.8057926,0.19420737
dataset\columbia\train\Authentic\AU_TS_V_080.bmp,Authentic,Authentic,1,0.99408144,0.0059185014
dataset\columbia\train\Authentic\AU_TS_V_082.bmp,Authentic,Authentic,1,0.9967604,0.0032395686
dataset\columbia\train\Authentic\AU_TS_V_083.bmp,Authentic,Authentic,1,0.99555063,0.004449419
dataset\columbia\train\Authentic\AU_TS_V_084.bmp,Authentic,Authentic,1,0.99261224,0.0073877773
dataset\columbia\train\Authentic\AU_TS_V_085.bmp,Authentic,Authentic,1,0.99842143,0.0015786069
dataset\columbia\train\Authentic\AU_TS_V_088.bmp,Authentic,Authentic,1,0.9542187,0.045781273
dataset\columbia\train\Authentic\AU_TS_V_090.bmp,Authentic,Authentic,1,0.97998995,0.020010075
dataset\columbia\train\Authentic\AU_TS_V_093.bmp,Authentic,Authentic,1,0.9756444,0.024355644
dataset\columbia\train\Authentic\AU_TS_V_096.bmp,Authentic,Authentic,1,0.99394184,0.006058076
dataset\columbia\train\Authentic\AU_TS_V_097.bmp,Authentic,Authentic,1,0.9562023,0.04379763
dataset\columbia\train\Authentic\AU_TS_V_098.bmp,Authentic,Authentic,1,0.9621206,0.03787948
dataset\columbia\train\Authentic\AU_TS_V_100.bmp,Authentic,Authentic,1,0.90797555,0.092024475
dataset\columbia\train\Authentic\AU_TT_H_001.bmp,Authentic,Authentic,1,0.99142766,0.0085724145
dataset\columbia\train\Authentic\AU_TT_H_002.bmp,Authentic,Authentic,1,0.9790633,0.020936698
dataset\columbia\train\Authentic\AU_TT_H_003.bmp,Authentic,Authentic,1,0.94921124,0.050788697
dataset\columbia\train\Authentic\AU_TT_H_004.bmp,Authentic,Authentic,1,0.8766615,0.1233385
dataset\columbia\train\Authentic\AU_TT_H_005.bmp,Authentic,Authentic,1,0.9155571,0.084442884
dataset\columbia\train\Authentic\AU_TT_H_007.bmp,Authentic,Authentic,1,0.9920922,0.007907759
dataset\columbia\train\Authentic\AU_TT_H_008.bmp,Authentic,Authentic,1,0.9019074,0.098092586
dataset\columbia\train\Authentic\AU_TT_H_009.bmp,Authentic,Authentic,1,0.91190535,0.0880947
dataset\columbia\train\Authentic\AU_TT_H_010.bmp,Authentic,Authentic,1,0.98670214,0.013297842
dataset\columbia\train\Authentic\AU_TT_H_011.bmp,Authentic,Authentic,1,0.94080067,0.059199255
dataset\columbia\train\Authentic\AU_TT_H_013.bmp,Authentic,Authentic,1,0.96527815,0.034721855
dataset\columbia\train\Authentic\AU_TT_H_014.bmp,Authentic,Authentic,1,0.98465663,0.015343318
dataset\columbia\train\Authentic\AU_TT_H_015.bmp,Authentic,Authentic,1,0.99070626,0.009293741
dataset\columbia\train\Authentic\AU_TT_H_016.bmp,Authentic,Authentic,1,0.98443985,0.015560125
dataset\columbia\train\Authentic\AU_TT_H_017.bmp,Authentic,Authentic,1,0.9746583,0.025341745
dataset\columbia\train\Authentic\AU_TT_H_018.bmp,Authentic,Authentic,1,0.9793427,0.02065733
dataset\columbia\train\Authentic\AU_TT_H_020.bmp,Authentic,Authentic,1,0.9811282,0.01887177
dataset\columbia\train\Authentic\AU_TT_H_022.bmp,Authentic,Authentic,1,0.9911498,0.0088502355
dataset\columbia\train\Authentic\AU_TT_H_025.bmp,Authentic,Authentic,1,0.9954184,0.004581613
dataset\columbia\train\Authentic\AU_TT_H_026.bmp,Authentic,Authentic,1,0.9792837,0.020716267
dataset\columbia\train\Authentic\AU_TT_H_027.bmp,Authentic,Authentic,1,0.9212813,0.078718744
dataset\columbia\train\Authentic\AU_TT_H_028.bmp,Authentic,Authentic,1,0.93790656,0.062093463
dataset\columbia\train\Authentic\AU_TT_H_030.bmp,Authentic,Authentic,1,0.96290547,0.03709451
dataset\columbia\train\Authentic\AU_TT_H_031.bmp,Authentic,Authentic,1,0.9890298,0.010970189
dataset\columbia\train\Authentic\AU_TT_H_032.bmp,Authentic,Authentic,1,0.97982544,0.020174498
dataset\columbia\train\Authentic\AU_TT_H_033.bmp,Authentic,Authentic,1,0.958024,0.041975975
dataset\columbia\train\Authentic\AU_TT_H_035.bmp,Authentic,Authentic,1,0.9126227,0.08737724
dataset\columbia\train\Authentic\AU_TT_H_037.bmp,Authentic,Authentic,1,0.97789097,0.022109052
dataset\columbia\train\Authentic\AU_TT_H_038.bmp,Authentic,Authentic,1,0.9295828,0.070417255
dataset\columbia\train\Authentic\AU_TT_H_039.bmp,Authentic,Authentic,1,0.8439564,0.15604354
dataset\columbia\train\Authentic\AU_TT_H_044.bmp,Authentic,Authentic,1,0.84383583,0.15616415
dataset\columbia\train\Authentic\AU_TT_H_045.bmp,Authentic,Authentic,1,0.9898963,0.010103737
dataset\columbia\train\Authentic\AU_TT_H_046.bmp,Authentic,Authentic,1,0.91267055,0.08732945
dataset\columbia\train\Authentic\AU_TT_H_047.bmp,Authentic,Authentic,1,0.74278504,0.25721496
dataset\columbia\train\Authentic\AU_TT_H_048.bmp,Authentic,Authentic,1,0.85514444,0.1448555
dataset\columbia\train\Authentic\AU_TT_H_049.bmp,Authentic,Authentic,1,0.8774673,0.12253275
dataset\columbia\train\Authentic\AU_TT_H_050.bmp,Authentic,Authentic,1,0.8571131,0.1428869
dataset\columbia\train\Authentic\AU_TT_H_051.bmp,Authentic,Authentic,1,0.80198085,0.19801916
dataset\columbia\train\Authentic\AU_TT_H_052.bmp,Authentic,Authentic,1,0.7016839,0.29831615
dataset\columbia\train\Authentic\AU_TT_H_053.bmp,Authentic,Authentic,1,0.8276928,0.17230716
dataset\columbia\train\Authentic\AU_TT_H_055.bmp,Authentic,Authentic,1,0.94830483,0.051695142
dataset\columbia\train\Authentic\AU_TT_H_058.bmp,Authentic,Authentic,1,0.91018134,0.08981865
dataset\columbia\train\Authentic\AU_TT_H_060.bmp,Authentic,Authentic,1,0.769626,0.23037401
dataset\columbia\train\Authentic\AU_TT_O_004.bmp,Authentic,Authentic,1,0.9660157,0.03398435
dataset\columbia\train\Authentic\AU_TT_O_009.bmp,Authentic,Authentic,1,0.75463945,0.24536063
dataset\columbia\train\Authentic\AU_TT_O_012.bmp,Authentic,Authentic,1,0.81610215,0.18389788
dataset\columbia\train\Authentic\AU_TT_O_013.bmp,Authentic,Authentic,1,0.98583096,0.0141690895
dataset\columbia\train\Authentic\AU_TT_O_014.bmp,Authentic,Authentic,1,0.9266044,0.07339564
dataset\columbia\train\Authentic\AU_TT_O_016.bmp,Authentic,Authentic,1,0.98429674,0.015703252
dataset\columbia\train\Authentic\AU_TT_O_021.bmp,Authentic,Authentic,1,0.9966202,0.0033798055
dataset\columbia\train\Authentic\AU_TT_O_024.bmp,Authentic,Authentic,1,0.99223775,0.0077623106
dataset\columbia\train\Authentic\AU_TT_O_025.bmp,Authentic,Authentic,1,0.9927812,0.007218773
dataset\columbia\train\Authentic\AU_TT_O_026.bmp,Authentic,Authentic,1,0.9823056,0.017694354
dataset\columbia\train\Authentic\AU_TT_O_028.bmp,Authentic,Authentic,1,0.8439449,0.15605515
dataset\columbia\train\Authentic\AU_TT_O_030.bmp,Authentic,Authentic,1,0.90634274,0.093657255
dataset\columbia\train\Authentic\AU_TT_O_031.bmp,Authentic,Authentic,1,0.9825692,0.017430779
dataset\columbia\train\Authentic\AU_TT_O_032.bmp,Authentic,Authentic,1,0.9902604,0.009739604
dataset\columbia\train\Authentic\AU_TT_O_034.bmp,Authentic,Authentic,1,0.8988874,0.10111257
dataset\columbia\train\Authentic\AU_TT_O_035.bmp,Authentic,Authentic,1,0.92364776,0.07635218
dataset\columbia\train\Authentic\AU_TT_O_036.bmp,Authentic,Authentic,1,0.9091155,0.09088446
dataset\columbia\train\Authentic\AU_TT_O_037.bmp,Authentic,Authentic,1,0.95860755,0.04139249
dataset\columbia\train\Authentic\AU_TT_O_039.bmp,Authentic,Authentic,1,0.96257377,0.03742623
dataset\columbia\train\Authentic\AU_TT_O_040.bmp,Authentic,Authentic,1,0.9780166,0.021983424
dataset\columbia\train\Authentic\AU_TT_O_041.bmp,Authentic,Authentic,1,0.9226334,0.077366546
dataset\columbia\train\Authentic\AU_TT_O_042.bmp,Authentic,Authentic,1,0.9644599,0.035540048
dataset\columbia\train\Authentic\AU_TT_O_043.bmp,Authentic,Authentic,1,0.9789473,0.021052752
dataset\columbia\train\Authentic\AU_TT_O_045.bmp,Authentic,Authentic,1,0.87659514,0.123404875
dataset\columbia\train\Authentic\AU_TT_O_046.bmp,Authentic,Authentic,1,0.9476399,0.052360076
dataset\columbia\train\Authentic\AU_TT_O_048.bmp,Authentic,Authentic,1,0.9650128,0.034987282
dataset\columbia\train\Authentic\AU_TT_O_049.bmp,Authentic,Authentic,1,0.96624607,0.03375397
dataset\columbia\train\Authentic\AU_TT_O_050.bmp,Authentic,Authentic,1,0.8657177,0.13428226
dataset\columbia\train\Authentic\AU_TT_O_052.bmp,Authentic,Authentic,1,0.95539683,0.044603184
dataset\columbia\train\Authentic\AU_TT_O_053.bmp,Authentic,Authentic,1,0.993602,0.006397977
dataset\columbia\train\Authentic\AU_TT_O_054.bmp,Authentic,Authentic,1,0.88302064,0.11697934
dataset\columbia\train\Authentic\AU_TT_O_055.bmp,Authentic,Authentic,1,0.94890654,0.05109344
dataset\columbia\train\Authentic\AU_TT_O_056.bmp,Authentic,Authentic,1,0.752439,0.24756096
dataset\columbia\train\Authentic\AU_TT_O_057.bmp,Authentic,Authentic,1,0.99228853,0.0077114305
dataset\columbia\train\Authentic\AU_TT_O_058.bmp,Authentic,Authentic,1,0.960613,0.039387025
dataset\columbia\train\Authentic\AU_TT_O_059.bmp,Authentic,Authentic,1,0.8836702,0.1163298
dataset\columbia\train\Authentic\AU_TT_O_060.bmp,Authentic,Authentic,1,0.8147989,0.1852011
dataset\columbia\train\Authentic\AU_TT_O_061.bmp,Authentic,Authentic,1,0.7933351,0.20666492
dataset\columbia\train\Authentic\AU_TT_O_062.bmp,Authentic,Authentic,1,0.79917485,0.20082515
dataset\columbia\train\Authentic\AU_TT_O_063.bmp,Authentic,Authentic,1,0.7938463,0.20615372
dataset\columbia\train\Authentic\AU_TT_O_064.bmp,Authentic,Authentic,1,0.8689673,0.1310327
dataset\columbia\train\Authentic\AU_TT_O_065.bmp,Authentic,Authentic,1,0.9146917,0.08530829
dataset\columbia\train\Authentic\AU_TT_O_066.bmp,Authentic,Authentic,1,0.9749936,0.025006413
dataset\columbia\train\Authentic\AU_TT_O_067.bmp,Authentic,Authentic,1,0.8303305,0.16966948
dataset\columbia\train\Authentic\AU_TT_O_068.bmp,Authentic,Authentic,1,0.98420656,0.015793407
dataset\columbia\train\Authentic\AU_TT_O_069.bmp,Authentic,Authentic,1,0.9121292,0.08787076
dataset\columbia\train\Authentic\AU_TT_O_070.bmp,Authentic,Authentic,1,0.937634,0.06236608
dataset\columbia\train\Authentic\AU_TT_O_071.bmp,Authentic,Authentic,1,0.8982178,0.10178218
dataset\columbia\train\Authentic\AU_TT_O_072.bmp,Authentic,Authentic,1,0.8721913,0.12780866
dataset\columbia\train\Authentic\AU_TT_O_073.bmp,Authentic,Authentic,1,0.5639205,0.4360795
dataset\columbia\train\Authentic\AU_TT_O_074.bmp,Authentic,Authentic,1,0.751883,0.24811704
dataset\columbia\train\Authentic\AU_TT_O_075.bmp,Authentic,Authentic,1,0.86868554,0.13131446
