image_path,true_label,pred_label,correct,loss,prob_Authentic,prob_Forged
dataset\columbia\test\Forged\SP_TT_O_008.bmp,Forged,Forged,1,0.0014315128792077303,0.0014304863,0.9985695
dataset\columbia\test\Forged\SP_TT_O_010.bmp,Forged,Forged,1,0.016603155061602592,0.016466074,0.9835339
dataset\columbia\test\Forged\SP_TT_O_014.bmp,Forged,Forged,1,0.013228979893028736,0.013141855,0.9868581
dataset\columbia\test\Forged\SP_TT_O_018.bmp,Forged,Forged,1,0.26859501004219055,0.23554721,0.7644528
dataset\columbia\test\Forged\SP_TT_O_039.bmp,Forged,Forged,1,0.04255777597427368,0.041664895,0.9583351
dataset\columbia\test\Forged\SP_TT_O_047.bmp,Forged,Forged,1,0.004530997481197119,0.0045207622,0.9954792
dataset\columbia\test\Forged\SP_TT_O_058.bmp,Forged,Forged,1,0.06698466092348099,0.06479045,0.9352096
dataset\columbia\test\Forged\SP_TT_O_064.bmp,Forged,Forged,1,0.02144506201148033,0.021216804,0.97878325
dataset\columbia\test\Forged\SP_TT_O_072.bmp,Forged,Forged,1,0.06189747154712677,0.0600207,0.93997926
dataset\columbia\test\Forged\SP_TT_O_074.bmp,Forged,Forged,1,0.0029519100207835436,0.0029475596,0.99705243
dataset\columbia\test\Forged\SP_TT_O_079.bmp,Forged,Forged,1,4.23184028477408e-05,4.2344982e-05,0.9999577
dataset\columbia\test\Forged\SP_TT_O_083.bmp,Forged,Forged,1,0.01589004136621952,0.015764514,0.9842355
dataset\columbia\test\Forged\SP_TT_O_088.bmp,Forged,Forged,1,0.017713680863380432,0.0175577,0.98244226
dataset\columbia\test\Forged\SP_TT_O_090.bmp,Forged,Forged,1,0.19567036628723145,0.1777168,0.82228327
dataset\columbia\test\Forged\SP_TT_O_108.bmp,Forged,Authentic,0,1.50234055519104,0.77739143,0.22260854
dataset\columbia\test\Forged\SP_TT_O_111.bmp,Forged,Forged,1,0.087941013276577,0.08418505,0.9158149
dataset\columbia\test\Forged\SP_TT_O_115.bmp,Forged,Authentic,0,1.0668606758117676,0.655913,0.34408697
dataset\columbia\test\Forged\SP_TT_O_116.bmp,Forged,Forged,1,0.6271586418151855,0.46589276,0.5341072
dataset\columbia\test\Forged\SP_TT_O_117.bmp,Forged,Forged,1,0.3702848553657532,0.30946237,0.69053763
dataset\columbia\test\Forged\SP_TT_O_118.bmp,Forged,Authentic,0,1.0159039497375488,0.637925,0.362075
dataset\columbia\test\Forged\SP_TT_O_126.bmp,Forged,Forged,1,0.26063621044158936,0.22943886,0.77056116
dataset\columbia\test\Forged\SP_TT_O_132.bmp,Forged,Authentic,0,1.6883103847503662,0.81516844,0.18483154
dataset\columbia\test\Forged\SP_TT_O_136.bmp,Forged,Forged,1,0.0024127440992742777,0.002409823,0.9975902
dataset\columbia\test\Forged\SP_TT_O_146.bmp,Forged,Authentic,0,1.1968148946762085,0.6978449,0.3021551
dataset\columbia\test\Forged\SP_TT_O_147.bmp,Forged,Forged,1,0.006263862829655409,0.0062442585,0.9937557
dataset\columbia\test\Forged\SP_TT_O_148.bmp,Forged,Forged,1,0.4247773587703705,0.3460846,0.65391535
dataset\columbia\test\Forged\SP_TT_O_161.bmp,Forged,Forged,1,0.0006850994541309774,0.0006849001,0.99931514
dataset\columbia\test\Forged\SP_TT_O_172.bmp,Forged,Forged,1,0.6014506816864014,0.45198393,0.5480161
dataset\columbia\test\Forged\SP_TT_V_005.bmp,Forged,Authentic,0,2.4019556045532227,0.9094593,0.09054073
dataset\columbia\test\Forged\SP_TT_V_015.bmp,Forged,Authentic,0,0.8580676317214966,0.57601935,0.4239806
dataset\columbia\test\Forged\SP_TT_V_019.bmp,Forged,Forged,1,0.0017049076268449426,0.0017034222,0.99829656
dataset\columbia\test\Forged\SP_TT_V_021.bmp,Forged,Forged,1,0.09146612882614136,0.08740781,0.91259223
dataset\columbia\test\Forged\SP_TT_V_026.bmp,Forged,Forged,1,0.009043092839419842,0.009002326,0.9909977
dataset\columbia\test\Forged\SP_TT_V_027.bmp,Forged,Forged,1,7.450303382938728e-05,7.453498e-05,0.9999255
dataset\columbia\test\Forged\SP_T_004.bmp,Forged,Authentic,0,2.481168746948242,0.9163546,0.08364541
dataset\columbia\test\Forged\SP_T_006.bmp,Forged,Forged,1,0.02248600497841835,0.022235125,0.9777649
dataset\columbia\test\Forged\SP_T_050.bmp,Forged,Authentic,0,1.2431343793869019,0.7115214,0.2884786
dataset\columbia\test\Forged\SP_T_059.bmp,Forged,Forged,1,1.2516897186287679e-05,1.2502399e-05,0.9999875
dataset\columbia\test\Forged\SP_T_076.bmp,Forged,Forged,1,0.09382722526788712,0.08955996,0.91044
dataset\columbia\test\Forged\SP_T_079.bmp,Forged,Authentic,0,0.8485975861549377,0.57198524,0.42801476
dataset\columbia\test\Forged\SP_T_081.bmp,Forged,Forged,1,6.437280717364047e-06,6.4443707e-06,0.99999356
dataset\columbia\test\Forged\SP_T_082.bmp,Forged,Forged,1,0.0011984078446403146,0.0011976657,0.9988023
dataset\columbia\test\Forged\SP_T_096.bmp,Forged,Forged,1,0.00035589560866355896,0.00035583173,0.99964416
dataset\columbia\test\Forged\SP_T_097.bmp,Forged,Authentic,0,0.9342385530471802,0.60711503,0.39288494
dataset\columbia\test\Forged\SP_T_101.bmp,Forged,Forged,1,3.242440288886428e-05,3.2414722e-05,0.9999676
dataset\columbia\test\Forged\SP_T_107.bmp,Forged,Forged,1,0.08190277218818665,0.07863852,0.92136157
dataset\columbia\test\Forged\SP_T_110.bmp,Forged,Forged,1,0.06369678676128387,0.061710592,0.93828946
dataset\columbia\test\Forged\SP_T_113.bmp,Forged,Authentic,0,1.3137249946594238,0.7311831,0.2688169
dataset\columbia\test\Forged\SP_T_115.bmp,Forged,Forged,1,0.15712933242321014,0.14540648,0.8545935
dataset\columbia\test\Forged\SP_T_117.bmp,Forged,Authentic,0,1.2127174139022827,0.7026119,0.29738808
