image_path,true_label,pred_label,correct,prob_Authentic,prob_Forged
dataset\MICC-f2000\train\Authentic\DSC_1027_scale.jpg,Authentic,Authentic,1,0.9168735,0.08312641
dataset\MICC-f2000\train\Authentic\DSC_1029_scale.jpg,Authentic,Authentic,1,0.88341665,0.116583414
dataset\MICC-f2000\train\Authentic\DSC_1030_scale.jpg,Authentic,Authentic,1,0.98629344,0.013706608
dataset\MICC-f2000\train\Authentic\DSC_1032_scale.jpg,Authentic,Authentic,1,0.91990596,0.080094054
dataset\MICC-f2000\train\Authentic\DSC_1033_scale.jpg,Authentic,Authentic,1,0.9582543,0.041745685
dataset\MICC-f2000\train\Authentic\DSC_1034_scale.jpg,Authentic,Authentic,1,0.9899289,0.010071052
dataset\MICC-f2000\train\Authentic\DSC_1036_scale.jpg,Authentic,Authentic,1,0.9526569,0.047343045
dataset\MICC-f2000\train\Authentic\DSC_1037_scale.jpg,Authentic,Authentic,1,0.9550541,0.044945844
dataset\MICC-f2000\train\Authentic\DSC_1038_scale.jpg,Authentic,Authentic,1,0.98111993,0.01888008
dataset\MICC-f2000\train\Authentic\DSC_1040_scale.jpg,Authentic,Authentic,1,0.98193604,0.018063944
dataset\MICC-f2000\train\Authentic\DSC_1042_scale.jpg,Authentic,Authentic,1,0.96153235,0.038467657
dataset\MICC-f2000\train\Authentic\DSC_1043_scale.jpg,Authentic,Authentic,1,0.96374226,0.036257744
dataset\MICC-f2000\train\Authentic\DSC_1047_scale.jpg,Authentic,Authentic,1,0.93314224,0.0668578
dataset\MICC-f2000\train\Authentic\DSC_1049_scale.jpg,Authentic,Authentic,1,0.94641775,0.05358228
dataset\MICC-f2000\train\Authentic\DSC_1050_scale.jpg,Authentic,Authentic,1,0.9933687,0.006631343
dataset\MICC-f2000\train\Authentic\DSC_1054_scale.jpg,Authentic,Authentic,1,0.95835215,0.04164777
dataset\MICC-f2000\train\Authentic\DSC_1055_scale.jpg,Authentic,Authentic,1,0.89173585,0.10826414
dataset\MICC-f2000\train\Authentic\DSC_1056_scale.jpg,Authentic,Authentic,1,0.9307294,0.06927059
dataset\MICC-f2000\train\Authentic\DSC_1059_scale.jpg,Authentic,Authentic,1,0.92883354,0.071166426
dataset\MICC-f2000\train\Authentic\DSC_1060_scale.jpg,Authentic,Authentic,1,0.88418436,0.11581567
dataset\MICC-f2000\train\Authentic\DSC_1061_scale.jpg,Authentic,Authentic,1,0.9746074,0.025392598
dataset\MICC-f2000\train\Authentic\DSC_1100_scale.jpg,Authentic,Authentic,1,0.9203637,0.07963635
dataset\MICC-f2000\train\Authentic\DSC_1101_scale.jpg,Authentic,Authentic,1,0.9325722,0.06742779
dataset\MICC-f2000\train\Authentic\DSC_1102_scale.jpg,Authentic,Authentic,1,0.9541583,0.04584168
dataset\MICC-f2000\train\Authentic\DSC_1103_scale.jpg,Authentic,Authentic,1,0.89648926,0.10351067
dataset\MICC-f2000\train\Authentic\DSC_1104_scale.jpg,Authentic,Authentic,1,0.9322339,0.067766115
dataset\MICC-f2000\train\Authentic\DSC_1121_scale.jpg,Authentic,Authentic,1,0.9481939,0.051806103
dataset\MICC-f2000\train\Authentic\DSC_1122_scale.jpg,Authentic,Authentic,1,0.9714669,0.028533114
dataset\MICC-f2000\train\Authentic\DSC_1123_scale.jpg,Authentic,Authentic,1,0.99166065,0.008339351
dataset\MICC-f2000\train\Authentic\DSC_1124_scale.jpg,Authentic,Authentic,1,0.9485976,0.051402397
dataset\MICC-f2000\train\Authentic\DSC_1125_scale.jpg,Authentic,Authentic,1,0.97633886,0.023661068
dataset\MICC-f2000\train\Authentic\DSC_1127_scale.jpg,Authentic,Authentic,1,0.9867863,0.013213704
dataset\MICC-f2000\train\Authentic\DSC_1128_scale.jpg,Authentic,Authentic,1,0.9701811,0.029818865
dataset\MICC-f2000\train\Authentic\DSC_1129_scale.jpg,Authentic,Authentic,1,0.9330367,0.06696337
dataset\MICC-f2000\train\Authentic\DSC_1130_scale.jpg,Authentic,Authentic,1,0.9620711,0.037928846
dataset\MICC-f2000\train\Authentic\DSC_1132_scale.jpg,Authentic,Authentic,1,0.8994097,0.10059034
dataset\MICC-f2000\train\Authentic\DSC_1140_scale.jpg,Authentic,Authentic,1,0.93971825,0.06028176
dataset\MICC-f2000\train\Authentic\DSC_1141_scale.jpg,Authentic,Authentic,1,0.9797441,0.020255953
dataset\MICC-f2000\train\Authentic\DSC_1142_scale.jpg,Authentic,Authentic,1,0.9950262,0.0049738046
dataset\MICC-f2000\train\Authentic\DSC_1143_scale.jpg,Authentic,Authentic,1,0.96951306,0.030486898
dataset\MICC-f2000\train\Authentic\DSC_1145_scale.jpg,Authentic,Authentic,1,0.79496753,0.20503244
dataset\MICC-f2000\train\Authentic\DSC_1146_scale.jpg,Authentic,Authentic,1,0.98126525,0.018734803
dataset\MICC-f2000\train\Authentic\DSC_1147_scale.jpg,Authentic,Authentic,1,0.9463615,0.053638503
dataset\MICC-f2000\train\Authentic\DSC_1148_scale.jpg,Authentic,Authentic,1,0.9606555,0.039344482
dataset\MICC-f2000\train\Authentic\DSC_1149_scale.jpg,Authentic,Authentic,1,0.97396845,0.026031569
dataset\MICC-f2000\train\Authentic\DSC_1174_scale.jpg,Authentic,Authentic,1,0.99702495,0.0029750224
dataset\MICC-f2000\train\Authentic\DSC_1175_scale.jpg,Authentic,Authentic,1,0.9953667,0.0046333144
dataset\MICC-f2000\train\Authentic\DSC_1177_scale.jpg,Authentic,Authentic,1,0.95241255,0.047587465
dataset\MICC-f2000\train\Authentic\DSC_1178_scale.jpg,Authentic,Authentic,1,0.9339708,0.06602922
dataset\MICC-f2000\train\Authentic\DSC_1179_scale.jpg,Authentic,Authentic,1,0.9832072,0.016792754
dataset\MICC-f2000\train\Authentic\DSC_1180_scale.jpg,Authentic,Authentic,1,0.9447781,0.05522197
dataset\MICC-f2000\train\Authentic\DSC_1181_scale.jpg,Authentic,Authentic,1,0.99849486,0.0015051701
dataset\MICC-f2000\train\Authentic\DSC_1182_scale.jpg,Authentic,Authentic,1,0.9558946,0.04410534
dataset\MICC-f2000\train\Authentic\DSC_1186_scale.jpg,Authentic,Authentic,1,0.9332206,0.06677944
dataset\MICC-f2000\train\Authentic\DSC_1195_scale.jpg,Authentic,Authentic,1,0.90221334,0.09778674
dataset\MICC-f2000\train\Authentic\DSC_1197_scale.jpg,Authentic,Authentic,1,0.98334783,0.016652184
dataset\MICC-f2000\train\Authentic\DSC_1199_scale.jpg,Authentic,Authentic,1,0.94631475,0.05368522
dataset\MICC-f2000\train\Authentic\DSC_1201_scale.jpg,Authentic,Authentic,1,0.8503169,0.14968313
dataset\MICC-f2000\train\Authentic\DSC_1202_scale.jpg,Authentic,Authentic,1,0.9291737,0.07082628
dataset\MICC-f2000\train\Authentic\DSC_1203_scale.jpg,Authentic,Authentic,1,0.9220949,0.07790515
dataset\MICC-f2000\train\Authentic\DSC_1205_scale.jpg,Authentic,Authentic,1,0.93741375,0.06258631
dataset\MICC-f2000\train\Authentic\DSC_1206_scale.jpg,Authentic,Authentic,1,0.8851665,0.11483351
dataset\MICC-f2000\train\Authentic\DSC_1208_scale.jpg,Authentic,Authentic,1,0.9196815,0.0803185
dataset\MICC-f2000\train\Authentic\DSC_1209_scale.jpg,Authentic,Authentic,1,0.9872097,0.012790278
dataset\MICC-f2000\train\Authentic\DSC_1211_scale.jpg,Authentic,Authentic,1,0.8192888,0.18071118
dataset\MICC-f2000\train\Authentic\DSC_1212_scale.jpg,Authentic,Authentic,1,0.90854967,0.0914503
dataset\MICC-f2000\train\Authentic\DSC_1213_scale.jpg,Authentic,Authentic,1,0.8878031,0.11219692
dataset\MICC-f2000\train\Authentic\DSC_1215_scale.jpg,Authentic,Authentic,1,0.8497468,0.15025319
dataset\MICC-f2000\train\Authentic\DSC_1218_scale.jpg,Authentic,Authentic,1,0.9980678,0.0019322499
dataset\MICC-f2000\train\Authentic\DSC_1220_scale.jpg,Authentic,Authentic,1,0.9867692,0.013230745
dataset\MICC-f2000\train\Authentic\DSC_1221_scale.jpg,Authentic,Authentic,1,0.97885203,0.021148052
dataset\MICC-f2000\train\Authentic\DSC_1222_scale.jpg,Authentic,Authentic,1,0.9688796,0.031120446
dataset\MICC-f2000\train\Authentic\DSC_1224_scale.jpg,Authentic,Authentic,1,0.8996026,0.100397386
dataset\MICC-f2000\train\Authentic\DSC_1227_scale.jpg,Authentic,Authentic,1,0.95995903,0.040040944
dataset\MICC-f2000\train\Authentic\DSC_1228_scale.jpg,Authentic,Authentic,1,0.97923607,0.020763902
dataset\MICC-f2000\train\Authentic\DSC_1230_scale.jpg,Authentic,Authentic,1,0.98669994,0.01330007
dataset\MICC-f2000\train\Authentic\DSC_1231_scale.jpg,Authentic,Authentic,1,0.9778921,0.022107868
dataset\MICC-f2000\train\Authentic\DSC_1232_scale.jpg,Authentic,Authentic,1,0.9902104,0.009789658
dataset\MICC-f2000\train\Authentic\DSC_1233_scale.jpg,Authentic,Authentic,1,0.99219716,0.007802929
dataset\MICC-f2000\train\Authentic\DSC_1236_scale.jpg,Authentic,Authentic,1,0.9815201,0.01847981
dataset\MICC-f2000\train\Authentic\DSC_1237_scale.jpg,Authentic,Authentic,1,0.92578846,0.074211545
dataset\MICC-f2000\train\Authentic\DSC_1240_scale.jpg,Authentic,Authentic,1,0.95412165,0.045878295
dataset\MICC-f2000\train\Authentic\DSC_1241_scale.jpg,Authentic,Authentic,1,0.84949315,0.15050682
dataset\MICC-f2000\train\Authentic\DSC_1243_scale.jpg,Authentic,Authentic,1,0.96365035,0.036349617
dataset\MICC-f2000\train\Authentic\DSC_1244_scale.jpg,Authentic,Authentic,1,0.9684305,0.0315695
dataset\MICC-f2000\train\Authentic\DSC_1245_scale.jpg,Authentic,Authentic,1,0.95586324,0.044136718
dataset\MICC-f2000\train\Authentic\DSC_1247_scale.jpg,Authentic,Authentic,1,0.97745013,0.022549875
dataset\MICC-f2000\train\Authentic\DSC_1250_scale.jpg,Authentic,Authentic,1,0.96479756,0.03520249
dataset\MICC-f2000\train\Authentic\DSC_1251_scale.jpg,Authentic,Authentic,1,0.9912849,0.008715042
dataset\MICC-f2000\train\Authentic\DSC_1252_scale.jpg,Authentic,Authentic,1,0.98398745,0.01601262
dataset\MICC-f2000\train\Authentic\DSC_1253_scale.jpg,Authentic,Authentic,1,0.97154367,0.02845638
dataset\MICC-f2000\train\Authentic\DSC_1254_scale.jpg,Authentic,Authentic,1,0.996716,0.0032839722
dataset\MICC-f2000\train\Authentic\DSC_1257_scale.jpg,Authentic,Authentic,1,0.96609336,0.033906616
dataset\MICC-f2000\train\Authentic\DSC_1259_scale.jpg,Authentic,Authentic,1,0.9915677,0.008432296
dataset\MICC-f2000\train\Authentic\DSC_1260_scale.jpg,Authentic,Authentic,1,0.9758664,0.024133652
dataset\MICC-f2000\train\Authentic\DSC_1263_scale.jpg,Authentic,Authentic,1,0.9386172,0.06138279
dataset\MICC-f2000\train\Authentic\DSC_1265_scale.jpg,Authentic,Authentic,1,0.985694,0.014305986
dataset\MICC-f2000\train\Authentic\DSC_1267_scale.jpg,Authentic,Authentic,1,0.9919111,0.008088935
dataset\MICC-f2000\train\Authentic\DSC_1268_scale.jpg,Authentic,Authentic,1,0.9866443,0.013355651
dataset\MICC-f2000\train\Authentic\DSC_1269_scale.jpg,Authentic,Authentic,1,0.9625475,0.037452497
dataset\MICC-f2000\train\Authentic\DSC_1270_scale.jpg,Authentic,Authentic,1,0.9752381,0.024761885
dataset\MICC-f2000\train\Authentic\DSC_1271_scale.jpg,Authentic,Authentic,1,0.9655239,0.034476116
dataset\MICC-f2000\train\Authentic\DSC_1276_scale.jpg,Authentic,Authentic,1,0.928255,0.07174504
dataset\MICC-f2000\train\Authentic\DSC_1277_scale.jpg,Authentic,Authentic,1,0.99422956,0.0057704747
dataset\MICC-f2000\train\Authentic\DSC_1278_scale.jpg,Authentic,Authentic,1,0.8640752,0.13592482
dataset\MICC-f2000\train\Authentic\DSC_1280_scale.jpg,Authentic,Authentic,1,0.99477506,0.00522488
dataset\MICC-f2000\train\Authentic\DSC_1281_scale.jpg,Authentic,Authentic,1,0.9367359,0.0632641
dataset\MICC-f2000\train\Authentic\DSC_1283_scale.jpg,Authentic,Authentic,1,0.9360534,0.06394662
dataset\MICC-f2000\train\Authentic\DSC_1284_scale.jpg,Authentic,Authentic,1,0.96820474,0.031795233
dataset\MICC-f2000\train\Authentic\DSC_1285_scale.jpg,Authentic,Authentic,1,0.9734806,0.02651942
dataset\MICC-f2000\train\Authentic\DSC_1286_scale.jpg,Authentic,Authentic,1,0.94432235,0.055677652
dataset\MICC-f2000\train\Authentic\DSC_1306_scale.jpg,Authentic,Authentic,1,0.9822281,0.017771864
dataset\MICC-f2000\train\Authentic\DSC_1307_scale.jpg,Authentic,Authentic,1,0.9217185,0.07828152
dataset\MICC-f2000\train\Authentic\DSC_1308_scale.jpg,Authentic,Authentic,1,0.9707572,0.029242756
dataset\MICC-f2000\train\Authentic\DSC_1310_scale.jpg,Authentic,Authentic,1,0.897048,0.102952026
dataset\MICC-f2000\train\Authentic\DSC_1312_scale.jpg,Authentic,Authentic,1,0.90918785,0.09081213
dataset\MICC-f2000\train\Authentic\DSC_1313_scale.jpg,Authentic,Authentic,1,0.959964,0.040036034
dataset\MICC-f2000\train\Authentic\DSC_1314_scale.jpg,Authentic,Authentic,1,0.8461771,0.15382287
dataset\MICC-f2000\train\Authentic\DSC_1316_scale.jpg,Authentic,Authentic,1,0.99192435,0.008075616
dataset\MICC-f2000\train\Authentic\DSC_1317_scale.jpg,Authentic,Authentic,1,0.9519501,0.048049867
dataset\MICC-f2000\train\Authentic\DSC_1341_scale.jpg,Authentic,Authentic,1,0.99528956,0.0047104913
dataset\MICC-f2000\train\Authentic\DSC_1342_scale.jpg,Authentic,Authentic,1,0.9852905,0.014709474
dataset\MICC-f2000\train\Authentic\DSC_1343_scale.jpg,Authentic,Authentic,1,0.9607332,0.03926687
dataset\MICC-f2000\train\Authentic\DSC_1345_scale.jpg,Authentic,Authentic,1,0.97574025,0.024259703
dataset\MICC-f2000\train\Authentic\DSC_1347_scale.jpg,Authentic,Authentic,1,0.90062994,0.09937001
dataset\MICC-f2000\train\Authentic\DSC_1348_scale.jpg,Authentic,Authentic,1,0.98232347,0.017676612
dataset\MICC-f2000\train\Authentic\DSC_1349_scale.jpg,Authentic,Authentic,1,0.90114844,0.098851524
dataset\MICC-f2000\train\Authentic\DSC_1350_scale.jpg,Authentic,Authentic,1,0.98134804,0.018651973
dataset\MICC-f2000\train\Authentic\DSC_1351_scale.jpg,Authentic,Authentic,1,0.97375995,0.026240086
dataset\MICC-f2000\train\Authentic\DSC_1352_scale.jpg,Authentic,Authentic,1,0.9475624,0.05243762
dataset\MICC-f2000\train\Authentic\DSC_1353_scale.jpg,Authentic,Authentic,1,0.95059085,0.049409118
dataset\MICC-f2000\train\Authentic\DSC_1354_scale.jpg,Authentic,Authentic,1,0.9496782,0.050321832
dataset\MICC-f2000\train\Authentic\DSC_1355_scale.jpg,Authentic,Authentic,1,0.94663286,0.053367164
dataset\MICC-f2000\train\Authentic\DSC_1356_scale.jpg,Authentic,Authentic,1,0.996718,0.003282019
dataset\MICC-f2000\train\Authentic\DSC_1361_scale.jpg,Authentic,Authentic,1,0.9324251,0.06757493
dataset\MICC-f2000\train\Authentic\DSC_1362_scale.jpg,Authentic,Authentic,1,0.9675203,0.03247973
dataset\MICC-f2000\train\Authentic\DSC_1363_scale.jpg,Authentic,Authentic,1,0.99077445,0.009225584
dataset\MICC-f2000\train\Authentic\DSC_1365_scale.jpg,Authentic,Authentic,1,0.9623306,0.037669398
dataset\MICC-f2000\train\Authentic\DSC_1405_scale.jpg,Authentic,Authentic,1,0.8311971,0.16880292
dataset\MICC-f2000\train\Authentic\DSC_1407_scale.jpg,Authentic,Authentic,1,0.891284,0.108716
dataset\MICC-f2000\train\Authentic\DSC_1408_scale.jpg,Authentic,Authentic,1,0.7802015,0.21979849
dataset\MICC-f2000\train\Authentic\DSC_1409_scale.jpg,Authentic,Authentic,1,0.93967146,0.060328476
dataset\MICC-f2000\train\Authentic\DSC_1410_scale.jpg,Authentic,Authentic,1,0.99242544,0.007574581
dataset\MICC-f2000\train\Authentic\DSC_1411_scale.jpg,Authentic,Authentic,1,0.9623158,0.0376842
dataset\MICC-f2000\train\Authentic\DSC_1412_scale.jpg,Authentic,Authentic,1,0.89533055,0.10466942
dataset\MICC-f2000\train\Authentic\DSC_1414_scale.jpg,Authentic,Authentic,1,0.8653114,0.13468865
dataset\MICC-f2000\train\Authentic\DSC_1416_scale.jpg,Authentic,Authentic,1,0.9941596,0.005840484
dataset\MICC-f2000\train\Authentic\DSC_1417_scale.jpg,Authentic,Authentic,1,0.9753004,0.02469963
dataset\MICC-f2000\train\Authentic\DSC_1418_scale.jpg,Authentic,Authentic,1,0.97678775,0.023212329
dataset\MICC-f2000\train\Authentic\DSC_1419_scale.jpg,Authentic,Authentic,1,0.9451397,0.054860324
dataset\MICC-f2000\train\Authentic\DSC_1421_scale.jpg,Authentic,Authentic,1,0.8602736,0.13972637
dataset\MICC-f2000\train\Authentic\DSC_1424_scale.jpg,Authentic,Authentic,1,0.9559339,0.04406603
dataset\MICC-f2000\train\Authentic\DSC_1425_scale.jpg,Authentic,Authentic,1,0.97506535,0.024934623
dataset\MICC-f2000\train\Authentic\DSC_1428_scale.jpg,Authentic,Authentic,1,0.95746166,0.04253831
dataset\MICC-f2000\train\Authentic\DSC_1535_scale.jpg,Authentic,Forged,0,0.11159724,0.88840276
dataset\MICC-f2000\train\Authentic\DSC_1540_scale.jpg,Authentic,Forged,0,0.25513637,0.7448636
dataset\MICC-f2000\train\Authentic\DSC_1568_scale.jpg,Authentic,Forged,0,0.07181003,0.92819
dataset\MICC-f2000\train\Authentic\DSC_1599_scale.jpg,Authentic,Authentic,1,0.95169187,0.04830809
dataset\MICC-f2000\train\Authentic\DSC_1600_scale.jpg,Authentic,Authentic,1,0.97732395,0.022676079
dataset\MICC-f2000\train\Authentic\DSC_1602_scale.jpg,Authentic,Authentic,1,0.93282866,0.06717134
dataset\MICC-f2000\train\Authentic\DSC_1603_scale.jpg,Authentic,Authentic,1,0.99025047,0.009749464
dataset\MICC-f2000\train\Authentic\DSC_1604_scale.jpg,Authentic,Authentic,1,0.940338,0.059661947
dataset\MICC-f2000\train\Authentic\DSC_1607_scale.jpg,Authentic,Authentic,1,0.9898295,0.010170523
dataset\MICC-f2000\train\Authentic\DSC_1608_scale.jpg,Authentic,Authentic,1,0.94430095,0.05569899
dataset\MICC-f2000\train\Authentic\DSC_1610_scale.jpg,Authentic,Authentic,1,0.9436011,0.05639886
dataset\MICC-f2000\train\Authentic\DSC_1716_scale.jpg,Authentic,Forged,0,0.09882118,0.90117884
dataset\MICC-f2000\train\Authentic\DSC_1943_scale.jpg,Authentic,Forged,0,0.053320974,0.946679
dataset\MICC-f2000\train\Authentic\IMG_2140_scale.jpg,Authentic,Authentic,1,0.8600123,0.13998769
dataset\MICC-f2000\train\Authentic\IMG_2143_scale.jpg,Authentic,Authentic,1,0.9141233,0.085876696
dataset\MICC-f2000\train\Authentic\IMG_2144_scale.jpg,Authentic,Authentic,1,0.91157347,0.08842657
dataset\MICC-f2000\train\Authentic\IMG_2161_scale.jpg,Authentic,Authentic,1,0.8961529,0.103847034
dataset\MICC-f2000\train\Authentic\IMG_2163_scale.jpg,Authentic,Authentic,1,0.8976029,0.102397144
dataset\MICC-f2000\train\Authentic\IMG_2178_scale.jpg,Authentic,Authentic,1,0.97401196,0.025988033
dataset\MICC-f2000\train\Authentic\IMG_2191_scale.jpg,Authentic,Authentic,1,0.8995394,0.10046061
dataset\MICC-f2000\train\Authentic\IMG_2192_scale.jpg,Authentic,Authentic,1,0.84203005,0.15796994
dataset\MICC-f2000\train\Authentic\IMG_2197_scale.jpg,Authentic,Authentic,1,0.9804586,0.019541413
dataset\MICC-f2000\train\Authentic\IMG_2202_scale.jpg,Authentic,Authentic,1,0.97716707,0.02283296
dataset\MICC-f2000\train\Authentic\IMG_2203_scale.jpg,Authentic,Authentic,1,0.9532482,0.046751834
dataset\MICC-f2000\train\Authentic\IMG_2207_scale.jpg,Authentic,Authentic,1,0.9452957,0.054704286
dataset\MICC-f2000\train\Authentic\IMG_2208_scale.jpg,Authentic,Authentic,1,0.9154532,0.08454677
dataset\MICC-f2000\train\Authentic\IMG_2222_scale.jpg,Authentic,Authentic,1,0.9320748,0.067925185
dataset\MICC-f2000\train\Authentic\IMG_2226_scale.jpg,Authentic,Authentic,1,0.90952885,0.09047115
dataset\MICC-f2000\train\Authentic\IMG_2240_scale.jpg,Authentic,Authentic,1,0.9085131,0.09148682
dataset\MICC-f2000\train\Authentic\IMG_2252_scale.jpg,Authentic,Authentic,1,0.8457004,0.15429962
dataset\MICC-f2000\train\Authentic\IMG_2255_scale.jpg,Authentic,Authentic,1,0.91624093,0.083759084
dataset\MICC-f2000\train\Authentic\IMG_2295_scale.jpg,Authentic,Authentic,1,0.9054076,0.0945924
dataset\MICC-f2000\train\Authentic\IMG_2313_scale.jpg,Authentic,Authentic,1,0.9437097,0.05629035
dataset\MICC-f2000\train\Authentic\IMG_2328_scale.jpg,Authentic,Authentic,1,0.92274314,0.07725692
dataset\MICC-f2000\train\Authentic\IMG_2333_scale.jpg,Authentic,Authentic,1,0.9815599,0.018440105
dataset\MICC-f2000\train\Authentic\IMG_2336_scale.jpg,Authentic,Authentic,1,0.9498825,0.050117504
dataset\MICC-f2000\train\Authentic\IMG_2360_scale.jpg,Authentic,Authentic,1,0.96917367,0.030826382
dataset\MICC-f2000\train\Authentic\IMG_2364_scale.jpg,Authentic,Authentic,1,0.81199616,0.18800385
dataset\MICC-f2000\train\Authentic\IMG_2373_scale.jpg,Authentic,Authentic,1,0.9807741,0.01922587
dataset\MICC-f2000\train\Authentic\IMG_2383_scale.jpg,Authentic,Authentic,1,0.97592443,0.024075592
dataset\MICC-f2000\train\Authentic\IMG_2391_scale.jpg,Authentic,Authentic,1,0.9860821,0.013917946
dataset\MICC-f2000\train\Authentic\IMG_2394_scale.jpg,Authentic,Authentic,1,0.9866941,0.013305872
dataset\MICC-f2000\train\Authentic\IMG_2414_scale.jpg,Authentic,Authentic,1,0.8451463,0.15485366
dataset\MICC-f2000\train\Authentic\IMG_2463_scale.jpg,Authentic,Authentic,1,0.9093414,0.090658605
dataset\MICC-f2000\train\Authentic\IMG_2504_scale.jpg,Authentic,Authentic,1,0.9503389,0.04966117
dataset\MICC-f2000\train\Authentic\IMG_2505_scale.jpg,Authentic,Authentic,1,0.9606731,0.0393269
dataset\MICC-f2000\train\Authentic\IMG_2512_scale.jpg,Authentic,Authentic,1,0.92818534,0.07181465
dataset\MICC-f2000\train\Authentic\IMG_2513_scale.jpg,Authentic,Authentic,1,0.8783766,0.12162337
dataset\MICC-f2000\train\Authentic\IMG_2516_scale.jpg,Authentic,Authentic,1,0.877673,0.12232697
dataset\MICC-f2000\train\Authentic\IMG_2519_scale.jpg,Authentic,Authentic,1,0.9743328,0.0256672
dataset\MICC-f2000\train\Authentic\IMG_2539_scale.jpg,Authentic,Authentic,1,0.9617722,0.038227826
dataset\MICC-f2000\train\Authentic\IMG_2540_scale.jpg,Authentic,Authentic,1,0.98421615,0.015783805
dataset\MICC-f2000\train\Authentic\IMG_2543_scale.jpg,Authentic,Authentic,1,0.9804612,0.019538805
dataset\MICC-f2000\train\Authentic\IMG_2569_scale.jpg,Authentic,Authentic,1,0.9379929,0.062007163
dataset\MICC-f2000\train\Authentic\IMG_2573_scale.jpg,Authentic,Authentic,1,0.9880806,0.011919317
dataset\MICC-f2000\train\Authentic\IMG_2591_scale.jpg,Authentic,Authentic,1,0.8415154,0.1584846
dataset\MICC-f2000\train\Authentic\IMG_2597_scale.jpg,Authentic,Authentic,1,0.93598664,0.064013384
dataset\MICC-f2000\train\Authentic\IMG_2605_scale.jpg,Authentic,Authentic,1,0.9836075,0.016392456
dataset\MICC-f2000\train\Authentic\IMG_2611_scale.jpg,Authentic,Authentic,1,0.9760223,0.02397771
dataset\MICC-f2000\train\Authentic\IMG_2619_scale.jpg,Authentic,Authentic,1,0.9079485,0.09205147
dataset\MICC-f2000\train\Authentic\IMG_2620_scale.jpg,Authentic,Authentic,1,0.94678557,0.053214435
dataset\MICC-f2000\train\Authentic\IMG_2630_scale.jpg,Authentic,Authentic,1,0.96015596,0.039844066
dataset\MICC-f2000\train\Authentic\IMG_2635_scale.jpg,Authentic,Authentic,1,0.98664814,0.01335178
dataset\MICC-f2000\train\Authentic\IMG_2636_scale.jpg,Authentic,Authentic,1,0.906455,0.093545064
dataset\MICC-f2000\train\Authentic\IMG_2643_scale.jpg,Authentic,Authentic,1,0.85095143,0.14904857
dataset\MICC-f2000\train\Authentic\IMG_2646_scale.jpg,Authentic,Authentic,1,0.9579715,0.04202846
dataset\MICC-f2000\train\Authentic\IMG_2649_scale.jpg,Authentic,Authentic,1,0.9669179,0.033082135
dataset\MICC-f2000\train\Authentic\IMG_2656_scale.jpg,Authentic,Authentic,1,0.9509392,0.049060844
dataset\MICC-f2000\train\Authentic\IMG_2665_scale.jpg,Authentic,Authentic,1,0.9847073,0.015292705
dataset\MICC-f2000\train\Authentic\IMG_2667_scale.jpg,Authentic,Authentic,1,0.8857658,0.11423423
dataset\MICC-f2000\train\Authentic\IMG_2671_scale.jpg,Authentic,Authentic,1,0.97376287,0.026237106
dataset\MICC-f2000\train\Authentic\IMG_2677_scale.jpg,Authentic,Authentic,1,0.89032376,0.10967622
dataset\MICC-f2000\train\Authentic\IMG_2681_scale.jpg,Authentic,Authentic,1,0.9579386,0.04206144
dataset\MICC-f2000\train\Authentic\IMG_2682_scale.jpg,Authentic,Authentic,1,0.9675836,0.032416433
dataset\MICC-f2000\train\Authentic\IMG_2687_scale.jpg,Authentic,Authentic,1,0.88717586,0.112824135
dataset\MICC-f2000\train\Authentic\IMG_2688_scale.jpg,Authentic,Authentic,1,0.8658697,0.1341303
dataset\MICC-f2000\train\Authentic\IMG_2689_scale.jpg,Authentic,Authentic,1,0.99192035,0.008079651
dataset\MICC-f2000\train\Authentic\IMG_2692_scale.jpg,Authentic,Authentic,1,0.964659,0.035341006
dataset\MICC-f2000\train\Authentic\IMG_2706_scale.jpg,Authentic,Authentic,1,0.8484578,0.15154219
dataset\MICC-f2000\train\Authentic\IMG_2925_scale.jpg,Authentic,Authentic,1,0.996872,0.0031280292
dataset\MICC-f2000\train\Authentic\IMG_2926_scale.jpg,Authentic,Authentic,1,0.9910347,0.008965308
dataset\MICC-f2000\train\Authentic\IMG_2927_scale.jpg,Authentic,Authentic,1,0.9261692,0.07383082
dataset\MICC-f2000\train\Authentic\IMG_2929_scale.jpg,Authentic,Authentic,1,0.9667685,0.03323145
dataset\MICC-f2000\train\Authentic\IMG_2930_scale.jpg,Authentic,Authentic,1,0.9659364,0.03406365
dataset\MICC-f2000\train\Authentic\IMG_2931_scale.jpg,Authentic,Authentic,1,0.9553495,0.04465045
dataset\MICC-f2000\train\Authentic\IMG_2932_scale.jpg,Authentic,Authentic,1,0.93404865,0.06595133
dataset\MICC-f2000\train\Authentic\IMG_2933_scale.jpg,Authentic,Authentic,1,0.90805507,0.091944985
dataset\MICC-f2000\train\Authentic\IMG_2934_scale.jpg,Authentic,Authentic,1,0.923925,0.07607502
dataset\MICC-f2000\train\Authentic\IMG_2935_scale.jpg,Authentic,Authentic,1,0.99043953,0.009560497
dataset\MICC-f2000\train\Authentic\IMG_2936_scale.jpg,Authentic,Authentic,1,0.9723838,0.027616268
dataset\MICC-f2000\train\Authentic\IMG_2938_scale.jpg,Authentic,Authentic,1,0.9914103,0.008589675
