image_path,true_label,pred_label,correct,loss,prob_Authentic,prob_Forged
dataset\Comofod Dataset\test\Authentic\059_O_BC2.png,Authentic,Authentic,1,0.00016711745411157608,0.99983287,0.0001671007
dataset\Comofod Dataset\test\Authentic\059_O_CR3.png,Authentic,Authentic,1,0.00035851728171110153,0.99964154,0.0003584028
dataset\Comofod Dataset\test\Authentic\059_O_IB1.png,Authentic,Authentic,1,0.00022921319759916514,0.9997708,0.00022921017
dataset\Comofod Dataset\test\Authentic\059_O_JC3.jpg,Authentic,Authentic,1,0.00010287232726113871,0.9998971,0.00010283494
dataset\Comofod Dataset\test\Authentic\059_O_NA1.png,Authentic,Authentic,1,0.0006827168981544673,0.9993175,0.0006824414
dataset\Comofod Dataset\test\Authentic\060_O_JC4.jpg,Authentic,Authentic,1,0.0017558409599587321,0.9982457,0.0017543356
dataset\Comofod Dataset\test\Authentic\060_O_JC9.jpg,Authentic,Authentic,1,0.000847814604640007,0.99915254,0.00084743166
dataset\Comofod Dataset\test\Authentic\061_O_BC3.png,Authentic,Authentic,1,0.18767434358596802,0.8288846,0.17111537
dataset\Comofod Dataset\test\Authentic\061_O_CA1.png,Authentic,Authentic,1,0.04011617973446846,0.9606778,0.039322123
dataset\Comofod Dataset\test\Authentic\061_O_CR2.png,Authentic,Authentic,1,0.3441318869590759,0.7088354,0.29116452
dataset\Comofod Dataset\test\Authentic\061_O_IB1.png,Authentic,Authentic,1,0.23787876963615417,0.78829825,0.21170174
dataset\Comofod Dataset\test\Authentic\061_O_JC6.jpg,Authentic,Authentic,1,0.1831299066543579,0.83265996,0.16734003
dataset\Comofod Dataset\test\Authentic\061_O_NA2.png,Authentic,Authentic,1,0.4473573863506317,0.63931537,0.36068463
dataset\Comofod Dataset\test\Authentic\062_O_BC1.png,Authentic,Authentic,1,3.2305197237292305e-05,0.9999677,3.2362434e-05
dataset\Comofod Dataset\test\Authentic\062_O_CA3.png,Authentic,Authentic,1,3.099393507000059e-05,0.999969,3.099278e-05
dataset\Comofod Dataset\test\Authentic\062_O_JC4.jpg,Authentic,Authentic,1,1.966933996300213e-05,0.99998033,1.9707855e-05
dataset\Comofod Dataset\test\Authentic\062_O_JC5.jpg,Authentic,Authentic,1,5.125986263010418e-06,0.9999949,5.108942e-06
dataset\Comofod Dataset\test\Authentic\063_O_BC2.png,Authentic,Authentic,1,0.03868546709418297,0.96205324,0.03794672
dataset\Comofod Dataset\test\Authentic\063_O_BC3.png,Authentic,Authentic,1,0.03203802928328514,0.96846974,0.031530295
dataset\Comofod Dataset\test\Authentic\063_O_CA3.png,Authentic,Authentic,1,0.022406043484807014,0.9778431,0.022156939
dataset\Comofod Dataset\test\Authentic\063_O_CR3.png,Authentic,Authentic,1,0.09428632259368896,0.91002214,0.089977786
dataset\Comofod Dataset\test\Authentic\064_O_CA3.png,Authentic,Authentic,1,0.00023803261865396053,0.999762,0.0002379976
dataset\Comofod Dataset\test\Authentic\064_O_IB1.png,Authentic,Authentic,1,0.0033068754710257053,0.99669856,0.0033014573
dataset\Comofod Dataset\test\Authentic\064_O_IB2.png,Authentic,Authentic,1,0.01866643689572811,0.9815067,0.018493285
dataset\Comofod Dataset\test\Authentic\064_O_JC2.jpg,Authentic,Authentic,1,0.0009110590908676386,0.99908936,0.0009106285
dataset\Comofod Dataset\test\Authentic\064_O_JC7.jpg,Authentic,Authentic,1,0.0004538459761533886,0.99954623,0.00045372365
dataset\Comofod Dataset\test\Authentic\065_O_IB3.png,Authentic,Authentic,1,0.002579340012744069,0.997424,0.0025759866
dataset\Comofod Dataset\test\Authentic\065_O_JC8.jpg,Authentic,Authentic,1,0.0005945583689026535,0.9994056,0.0005943927
dataset\Comofod Dataset\test\Authentic\065_O_JC9.jpg,Authentic,Authentic,1,0.00029202012228779495,0.999708,0.00029192588
dataset\Comofod Dataset\test\Authentic\065_O_NA2.png,Authentic,Authentic,1,0.00022218143567442894,0.99977785,0.00022218723
dataset\Comofod Dataset\test\Authentic\066_O_BC2.png,Authentic,Authentic,1,0.24780341982841492,0.78051335,0.21948658
dataset\Comofod Dataset\test\Authentic\066_O_CA1.png,Authentic,Authentic,1,0.19650253653526306,0.82159925,0.17840075
dataset\Comofod Dataset\test\Authentic\066_O_IB3.png,Authentic,Authentic,1,0.34534475207328796,0.7079762,0.29202372
dataset\Comofod Dataset\test\Authentic\066_O_JC4.jpg,Authentic,Authentic,1,0.2598833441734314,0.7711415,0.22885846
dataset\Comofod Dataset\test\Authentic\067_O_BC2.png,Authentic,Authentic,1,0.0012661544606089592,0.99873465,0.0012653823
dataset\Comofod Dataset\test\Authentic\067_O_CR1.png,Authentic,Authentic,1,0.0019639506936073303,0.998038,0.0019620182
dataset\Comofod Dataset\test\Authentic\067_O_JC8.jpg,Authentic,Authentic,1,0.0003270567976869643,0.999673,0.00032695557
dataset\Comofod Dataset\test\Authentic\068_O_JC9.jpg,Authentic,Authentic,1,0.1992625594139099,0.81933475,0.18066522
dataset\Comofod Dataset\test\Authentic\068_O_NA3.png,Authentic,Authentic,1,0.1341983675956726,0.8744166,0.12558338
dataset\Comofod Dataset\test\Authentic\069_O_JC2.jpg,Authentic,Authentic,1,0.0054967449977993965,0.99451834,0.0054816375
dataset\Comofod Dataset\test\Authentic\069_O_JC6.jpg,Authentic,Authentic,1,0.005476234946399927,0.9945387,0.0054612663
dataset\Comofod Dataset\test\Authentic\069_O_NA3.png,Authentic,Authentic,1,0.05182885378599167,0.9494914,0.050508656
dataset\Comofod Dataset\test\Authentic\070_O_CA2.png,Authentic,Authentic,1,0.0017827346455305815,0.99821883,0.0017811618
dataset\Comofod Dataset\test\Authentic\070_O_NA1.png,Authentic,Authentic,1,0.010817811824381351,0.98924047,0.0107595585
dataset\Comofod Dataset\test\Authentic\071_O_CR1.png,Authentic,Authentic,1,0.000750736624468118,0.9992495,0.0007504116
dataset\Comofod Dataset\test\Authentic\071_O_NA2.png,Authentic,Authentic,1,0.0813000351190567,0.921917,0.078083
dataset\Comofod Dataset\test\Authentic\072_O_BC2.png,Authentic,Authentic,1,0.0023454318288713694,0.9976573,0.0023426486
dataset\Comofod Dataset\test\Authentic\072_O_JC5.jpg,Authentic,Authentic,1,0.0029752058908343315,0.99702924,0.0029708236
dataset\Comofod Dataset\test\Authentic\072_O_JC6.jpg,Authentic,Authentic,1,0.002381704980507493,0.9976211,0.002378865
dataset\Comofod Dataset\test\Authentic\073_O_CR2.png,Authentic,Authentic,1,0.0022172171156853437,0.9977852,0.0022147906
dataset\Comofod Dataset\test\Authentic\073_O_IB1.png,Authentic,Authentic,1,0.010457835160195827,0.98959666,0.010403341
dataset\Comofod Dataset\test\Authentic\073_O_IB3.png,Authentic,Authentic,1,0.01834590919315815,0.98182136,0.018178595
dataset\Comofod Dataset\test\Authentic\073_O_JC4.jpg,Authentic,Authentic,1,0.005933290813118219,0.9940843,0.005915722
dataset\Comofod Dataset\test\Authentic\074_O_JC8.jpg,Authentic,Authentic,1,0.004804257769137621,0.99520725,0.004792678
dataset\Comofod Dataset\test\Authentic\074_O_NA2.png,Authentic,Authentic,1,0.020603327080607414,0.97960746,0.020392511
dataset\Comofod Dataset\test\Authentic\075_O_BC2.png,Authentic,Authentic,1,0.0035583768039941788,0.9964479,0.0035520077
dataset\Comofod Dataset\test\Authentic\075_O_JC5.jpg,Authentic,Authentic,1,0.0007291757501661777,0.9992711,0.0007288667
dataset\Comofod Dataset\test\Authentic\075_O_JC7.jpg,Authentic,Authentic,1,0.0012386515736579895,0.99876213,0.001237908
dataset\Comofod Dataset\test\Authentic\075_O_NA1.png,Authentic,Authentic,1,0.0023661255836486816,0.9976367,0.002363289
dataset\Comofod Dataset\test\Authentic\075_O_NA3.png,Authentic,Authentic,1,0.002427490195259452,0.99757546,0.0024245637
dataset\Comofod Dataset\test\Authentic\076_O_JC5.jpg,Authentic,Authentic,1,0.21854275465011597,0.8036891,0.19631088
dataset\Comofod Dataset\test\Authentic\076_O_JC8.jpg,Authentic,Authentic,1,0.40663647651672363,0.6658862,0.33411375
dataset\Comofod Dataset\test\Authentic\076_O_NA2.png,Authentic,Authentic,1,0.2640768885612488,0.7679145,0.23208551
dataset\Comofod Dataset\test\Authentic\077_O_CA1.png,Authentic,Authentic,1,0.0018704315880313516,0.99813133,0.001868655
dataset\Comofod Dataset\test\Authentic\077_O_CR3.png,Authentic,Authentic,1,0.0026057357899844646,0.99739766,0.0026022864
dataset\Comofod Dataset\test\Authentic\077_O_JC4.jpg,Authentic,Authentic,1,0.002926830668002367,0.99707747,0.0029225645
dataset\Comofod Dataset\test\Authentic\077_O_JC6.jpg,Authentic,Authentic,1,0.002774439286440611,0.9972294,0.002770611
dataset\Comofod Dataset\test\Authentic\077_O_NA2.png,Authentic,Authentic,1,0.018728330731391907,0.98144597,0.018554002
dataset\Comofod Dataset\test\Authentic\078_O_BC1.png,Authentic,Authentic,1,0.00012790338951162994,0.9998721,0.00012792119
dataset\Comofod Dataset\test\Authentic\078_O_BC2.png,Authentic,Authentic,1,0.00016711745411157608,0.99983287,0.0001671007
dataset\Comofod Dataset\test\Authentic\078_O_BC3.png,Authentic,Authentic,1,0.00019000156316906214,0.99981004,0.00018996323
dataset\Comofod Dataset\test\Authentic\078_O_IB2.png,Authentic,Authentic,1,0.00014041867689229548,0.9998596,0.00014041236
dataset\Comofod Dataset\test\Authentic\078_O_JC1.jpg,Authentic,Authentic,1,0.00022027450904715806,0.99977976,0.00022019383
dataset\Comofod Dataset\test\Authentic\078_O_JC2.jpg,Authentic,Authentic,1,3.8980677345534787e-05,0.999961,3.902862e-05
dataset\Comofod Dataset\test\Authentic\079_O_BC2.png,Authentic,Authentic,1,0.020827634260058403,0.97938776,0.020612247
dataset\Comofod Dataset\test\Authentic\079_O_BC3.png,Authentic,Authentic,1,0.13144153356552124,0.8768305,0.1231695
dataset\Comofod Dataset\test\Authentic\080_O_CA3.png,Authentic,Authentic,1,0.007665031123906374,0.9923643,0.0076357685
dataset\Comofod Dataset\test\Authentic\080_O_JC4.jpg,Authentic,Authentic,1,0.020811287686228752,0.9794038,0.02059626
dataset\Comofod Dataset\test\Authentic\080_O_JC9.jpg,Authentic,Authentic,1,0.007691293489187956,0.9923382,0.0076617543
dataset\Comofod Dataset\test\Authentic\080_O_NA3.png,Authentic,Authentic,1,0.006163873244076967,0.99385506,0.0061448705
dataset\Comofod Dataset\test\Authentic\081_O_IB2.png,Authentic,Authentic,1,0.03488168492913246,0.96571964,0.034280304
dataset\Comofod Dataset\test\Authentic\081_O_JC5.jpg,Authentic,Authentic,1,0.06488507986068726,0.93717515,0.06282488
dataset\Comofod Dataset\test\Authentic\083_O_JC4.jpg,Authentic,Authentic,1,0.022393453866243362,0.97785544,0.0221446
dataset\Comofod Dataset\test\Authentic\084_O_BC3.png,Authentic,Authentic,1,0.020223142579197884,0.97998,0.020020045
dataset\Comofod Dataset\test\Authentic\084_O_CA1.png,Authentic,Authentic,1,0.010893753729760647,0.98916537,0.010834605
dataset\Comofod Dataset\test\Authentic\084_O_CA3.png,Authentic,Authentic,1,0.007490525022149086,0.99253744,0.0074625295
dataset\Comofod Dataset\test\Authentic\084_O_JC3.jpg,Authentic,Authentic,1,0.019937820732593536,0.9802596,0.019740433
dataset\Comofod Dataset\test\Authentic\084_O_JC5.jpg,Authentic,Authentic,1,0.06488507986068726,0.93717515,0.06282488
dataset\Comofod Dataset\test\Authentic\084_O_NA1.png,Authentic,Authentic,1,0.04408038407564163,0.95687705,0.043122936
dataset\Comofod Dataset\test\Authentic\085_O_IB2.png,Authentic,Authentic,1,0.008783751167356968,0.9912547,0.008745243
dataset\Comofod Dataset\test\Authentic\085_O_JC2.jpg,Authentic,Authentic,1,0.0010081215295940638,0.9989924,0.0010075993
dataset\Comofod Dataset\test\Authentic\085_O_JC3.jpg,Authentic,Authentic,1,0.0035912799648940563,0.99641514,0.0035847875
dataset\Comofod Dataset\test\Authentic\086_O.png,Authentic,Authentic,1,0.001737395767122507,0.99826413,0.0017358697
dataset\Comofod Dataset\test\Authentic\086_O_CA1.png,Authentic,Authentic,1,0.0026424750685691833,0.997361,0.0026390285
dataset\Comofod Dataset\test\Authentic\086_O_CR1.png,Authentic,Authentic,1,0.0027686143293976784,0.99723524,0.0027648415
dataset\Comofod Dataset\test\Authentic\087_O_CA2.png,Authentic,Authentic,1,0.006492000073194504,0.993529,0.006471012
dataset\Comofod Dataset\test\Authentic\087_O_CR1.png,Authentic,Authentic,1,0.0027686143293976784,0.99723524,0.0027648415
dataset\Comofod Dataset\test\Authentic\087_O_JC7.jpg,Authentic,Authentic,1,0.006389664486050606,0.9936307,0.0063693384
dataset\Comofod Dataset\test\Authentic\088_O_BC3.png,Authentic,Authentic,1,0.004837831947952509,0.9951739,0.0048261434
dataset\Comofod Dataset\test\Authentic\088_O_CA2.png,Authentic,Authentic,1,0.006492000073194504,0.993529,0.006471012
dataset\Comofod Dataset\test\Authentic\088_O_CR2.png,Authentic,Authentic,1,0.0020063049159944057,0.99799573,0.002004264
dataset\Comofod Dataset\test\Authentic\088_O_IB1.png,Authentic,Authentic,1,0.0016121974913403392,0.9983891,0.001610865
dataset\Comofod Dataset\test\Authentic\088_O_IB2.png,Authentic,Authentic,1,0.006716888397932053,0.9933056,0.0066943853
dataset\Comofod Dataset\test\Authentic\088_O_JC2.jpg,Authentic,Authentic,1,0.005251422990113497,0.99476236,0.005237662
dataset\Comofod Dataset\test\Authentic\088_O_JC3.jpg,Authentic,Authentic,1,0.004627471789717674,0.9953832,0.0046167406
dataset\Comofod Dataset\test\Authentic\090_O_IB3.png,Authentic,Authentic,1,0.044070687144994736,0.9568863,0.04311363
dataset\Comofod Dataset\test\Authentic\090_O_JC4.jpg,Authentic,Authentic,1,0.0026689881924539804,0.9973346,0.002665424
dataset\Comofod Dataset\test\Authentic\091_O_BC2.png,Authentic,Authentic,1,0.001891610911116004,0.9981102,0.0018898039
dataset\Comofod Dataset\test\Authentic\092_O_BC1.png,Authentic,Authentic,1,0.0018735252087935805,0.99812824,0.0018717777
dataset\Comofod Dataset\test\Authentic\092_O_IB1.png,Authentic,Authentic,1,0.00043108707177452743,0.999569,0.00043093727
dataset\Comofod Dataset\test\Authentic\092_O_JC9.jpg,Authentic,Authentic,1,0.0008877150830812752,0.99911267,0.0008872873
dataset\Comofod Dataset\test\Authentic\092_O_NA1.png,Authentic,Authentic,1,0.008636740036308765,0.9914004,0.00859954
dataset\Comofod Dataset\test\Authentic\092_O_NA3.png,Authentic,Authentic,1,0.01002904400229454,0.99002105,0.0099789435
dataset\Comofod Dataset\test\Authentic\093_O.png,Authentic,Authentic,1,0.0011881680693477392,0.99881256,0.0011875029
dataset\Comofod Dataset\test\Authentic\093_O_IB2.png,Authentic,Authentic,1,0.006790537387132645,0.9932325,0.0067674974
dataset\Comofod Dataset\test\Authentic\093_O_IB3.png,Authentic,Authentic,1,0.007830754853785038,0.99219984,0.0078001823
dataset\Comofod Dataset\test\Authentic\093_O_NA2.png,Authentic,Authentic,1,0.004798444453626871,0.99521303,0.0047869296
dataset\Comofod Dataset\test\Authentic\094_O_BC1.png,Authentic,Authentic,1,0.01949530467391014,0.9806935,0.01930647
dataset\Comofod Dataset\test\Authentic\094_O_BC3.png,Authentic,Authentic,1,0.027746887877583504,0.9726345,0.027365476
dataset\Comofod Dataset\test\Authentic\094_O_CA3.png,Authentic,Authentic,1,0.022881528362631798,0.97737825,0.022621745
dataset\Comofod Dataset\test\Authentic\094_O_JC1.jpg,Authentic,Authentic,1,0.008736482821404934,0.9913016,0.00869844
dataset\Comofod Dataset\test\Authentic\094_O_JC4.jpg,Authentic,Authentic,1,0.004820748697966337,0.99519086,0.004809143
dataset\Comofod Dataset\test\Authentic\095_O.png,Authentic,Authentic,1,0.0017728578532114625,0.9982287,0.0017712824
dataset\Comofod Dataset\test\Authentic\095_O_BC3.png,Authentic,Authentic,1,0.0028118856716901064,0.9971921,0.002807913
dataset\Comofod Dataset\test\Authentic\095_O_CA1.png,Authentic,Authentic,1,0.0022172171156853437,0.9977852,0.0022147873
dataset\Comofod Dataset\test\Authentic\095_O_CR2.png,Authentic,Authentic,1,0.0017947532469406724,0.99820685,0.0017931695
dataset\Comofod Dataset\test\Authentic\095_O_IB1.png,Authentic,Authentic,1,0.0032201362773776054,0.99678504,0.0032149728
dataset\Comofod Dataset\test\Authentic\095_O_JC8.jpg,Authentic,Authentic,1,0.0017340637277811766,0.9982674,0.0017325405
dataset\Comofod Dataset\test\Authentic\096_O.png,Authentic,Authentic,1,0.0017728578532114625,0.9982287,0.0017712824
dataset\Comofod Dataset\test\Authentic\096_O_CR3.png,Authentic,Authentic,1,0.002506212331354618,0.9974969,0.0025030726
dataset\Comofod Dataset\test\Authentic\096_O_NA3.png,Authentic,Authentic,1,0.0012293646577745676,0.99877137,0.0012286626
dataset\Comofod Dataset\test\Authentic\097_O_CA2.png,Authentic,Authentic,1,0.0035807082895189524,0.9964257,0.003574289
dataset\Comofod Dataset\test\Authentic\097_O_CR2.png,Authentic,Authentic,1,0.013161214999854565,0.986925,0.013074944
dataset\Comofod Dataset\test\Authentic\097_O_JC1.jpg,Authentic,Authentic,1,0.0026876539923250675,0.99731594,0.002684037
dataset\Comofod Dataset\test\Authentic\097_O_JC5.jpg,Authentic,Authentic,1,0.004175397567451,0.9958333,0.0041667153
dataset\Comofod Dataset\test\Authentic\098_O_BC1.png,Authentic,Authentic,1,0.0015074567636474967,0.9984937,0.0015063516
dataset\Comofod Dataset\test\Authentic\098_O_BC2.png,Authentic,Authentic,1,0.0010718321427702904,0.9989287,0.001071252
dataset\Comofod Dataset\test\Authentic\098_O_IB1.png,Authentic,Authentic,1,0.0119492681697011,0.98812187,0.011878168
dataset\Comofod Dataset\test\Authentic\098_O_IB3.png,Authentic,Authentic,1,0.012066936120390892,0.9880056,0.0119944615
dataset\Comofod Dataset\test\Authentic\098_O_JC3.jpg,Authentic,Authentic,1,0.007256224285811186,0.99277,0.007229915
dataset\Comofod Dataset\test\Authentic\098_O_JC9.jpg,Authentic,Authentic,1,0.0006398299592547119,0.9993604,0.0006395978
dataset\Comofod Dataset\test\Authentic\099_O.png,Authentic,Authentic,1,0.00817559752613306,0.9918577,0.00814232
dataset\Comofod Dataset\test\Authentic\099_O_JC1.jpg,Authentic,Authentic,1,0.5493031740188599,0.577352,0.42264798
dataset\Comofod Dataset\test\Authentic\099_O_JC2.jpg,Authentic,Authentic,1,0.15643644332885742,0.85518587,0.1448141
dataset\Comofod Dataset\test\Authentic\099_O_JC5.jpg,Authentic,Authentic,1,0.325433611869812,0.7222141,0.27778584
dataset\Comofod Dataset\test\Authentic\099_O_JC7.jpg,Authentic,Authentic,1,0.12953168153762817,0.8785068,0.12149326
dataset\Comofod Dataset\test\Authentic\100_O_CR1.png,Authentic,Authentic,1,0.0020999303087592125,0.9979023,0.0020977696
dataset\Comofod Dataset\test\Authentic\100_O_IB3.png,Authentic,Authentic,1,0.021360814571380615,0.9788657,0.0211343
dataset\Comofod Dataset\test\Authentic\100_O_JC2.jpg,Authentic,Authentic,1,0.006928111892193556,0.9930958,0.006904192
dataset\Comofod Dataset\test\Authentic\100_O_NA3.png,Authentic,Authentic,1,0.009050771594047546,0.99099004,0.00900998
dataset\Comofod Dataset\test\Authentic\101_O_IB1.png,Authentic,Authentic,1,0.00022921319759916514,0.9997708,0.00022921017
dataset\Comofod Dataset\test\Authentic\101_O_IB2.png,Authentic,Authentic,1,0.00014041867689229548,0.9998596,0.00014041236
dataset\Comofod Dataset\test\Authentic\101_O_JC2.jpg,Authentic,Authentic,1,3.8980677345534787e-05,0.999961,3.902862e-05
dataset\Comofod Dataset\test\Authentic\101_O_JC3.jpg,Authentic,Authentic,1,0.00010287232726113871,0.9998971,0.00010283494
dataset\Comofod Dataset\test\Authentic\101_O_NA1.png,Authentic,Authentic,1,0.001167211914435029,0.9988335,0.0011665417
dataset\Comofod Dataset\test\Authentic\102_O_IB2.png,Authentic,Authentic,1,0.00781573262065649,0.99221474,0.007785265
dataset\Comofod Dataset\test\Authentic\102_O_JC3.jpg,Authentic,Authentic,1,0.003483895445242524,0.9965222,0.0034777909
dataset\Comofod Dataset\test\Authentic\102_O_JC9.jpg,Authentic,Authentic,1,0.000847814604640007,0.99915254,0.00084743166
dataset\Comofod Dataset\test\Authentic\102_O_NA2.png,Authentic,Authentic,1,0.008917388506233692,0.99112225,0.00887773
dataset\Comofod Dataset\test\Authentic\103_O_BC1.png,Authentic,Authentic,1,0.06814176589250565,0.93412805,0.06587201
dataset\Comofod Dataset\test\Authentic\103_O_CA3.png,Authentic,Authentic,1,0.044060420244932175,0.9568961,0.04310386
dataset\Comofod Dataset\test\Authentic\103_O_IB2.png,Authentic,Authentic,1,0.3019619286060333,0.73936623,0.26063383
dataset\Comofod Dataset\test\Authentic\104_O.png,Authentic,Authentic,1,2.6702524337451905e-05,0.9999733,2.664301e-05
dataset\Comofod Dataset\test\Authentic\104_O_CA2.png,Authentic,Authentic,1,2.002696055569686e-05,0.99998,2.000654e-05
dataset\Comofod Dataset\test\Authentic\104_O_CR2.png,Authentic,Authentic,1,2.3245540432981215e-05,0.99997675,2.3189159e-05
dataset\Comofod Dataset\test\Authentic\104_O_JC5.jpg,Authentic,Authentic,1,5.125986263010418e-06,0.9999949,5.108942e-06
dataset\Comofod Dataset\test\Authentic\104_O_JC7.jpg,Authentic,Authentic,1,1.2278481335670222e-05,0.9999877,1.2261659e-05
dataset\Comofod Dataset\test\Authentic\104_O_JC8.jpg,Authentic,Authentic,1,2.5152843591058627e-05,0.99997485,2.517092e-05
dataset\Comofod Dataset\test\Authentic\104_O_NA2.png,Authentic,Authentic,1,3.58813522325363e-05,0.9999641,3.5863315e-05
dataset\Comofod Dataset\test\Authentic\105_O_BC1.png,Authentic,Authentic,1,0.11075546592473984,0.89515764,0.10484238
dataset\Comofod Dataset\test\Authentic\105_O_CA1.png,Authentic,Authentic,1,0.22334066033363342,0.79984236,0.20015769
dataset\Comofod Dataset\test\Authentic\105_O_CA2.png,Authentic,Authentic,1,0.5237112045288086,0.59231824,0.40768176
dataset\Comofod Dataset\test\Authentic\105_O_CR3.png,Authentic,Authentic,1,0.16488824784755707,0.8479885,0.15201151
dataset\Comofod Dataset\test\Authentic\105_O_JC2.jpg,Authentic,Authentic,1,0.35144859552383423,0.703668,0.296332
dataset\Comofod Dataset\test\Authentic\105_O_JC4.jpg,Authentic,Authentic,1,0.3018076717853546,0.73948026,0.26051968
dataset\Comofod Dataset\test\Authentic\106_O_BC1.png,Authentic,Authentic,1,0.0003904534096363932,0.99960965,0.00039043173
dataset\Comofod Dataset\test\Authentic\106_O_CA1.png,Authentic,Authentic,1,0.0003292018664069474,0.99967086,0.0003291621
dataset\Comofod Dataset\test\Authentic\106_O_CA3.png,Authentic,Authentic,1,0.00023803261865396053,0.999762,0.0002379976
dataset\Comofod Dataset\test\Authentic\106_O_IB3.png,Authentic,Authentic,1,0.011897672899067402,0.9881728,0.011827174
dataset\Comofod Dataset\test\Authentic\106_O_JC2.jpg,Authentic,Authentic,1,0.0009110590908676386,0.99908936,0.0009106285
dataset\Comofod Dataset\test\Authentic\106_O_JC4.jpg,Authentic,Authentic,1,0.000646501372102648,0.9993537,0.00064625253
dataset\Comofod Dataset\test\Authentic\106_O_JC9.jpg,Authentic,Authentic,1,0.00015364897262770683,0.99984634,0.00015359695
dataset\Comofod Dataset\test\Authentic\107_O_IB3.png,Authentic,Authentic,1,0.002579340012744069,0.997424,0.0025759866
dataset\Comofod Dataset\test\Authentic\107_O_JC1.jpg,Authentic,Authentic,1,0.006750753149390221,0.993272,0.0067280256
dataset\Comofod Dataset\test\Authentic\107_O_JC4.jpg,Authentic,Authentic,1,0.0002884448622353375,0.9997116,0.00028838363
dataset\Comofod Dataset\test\Authentic\107_O_JC5.jpg,Authentic,Authentic,1,0.001806176733225584,0.99819547,0.0018045539
dataset\Comofod Dataset\test\Authentic\108_O_CR2.png,Authentic,Authentic,1,0.25326117873191833,0.7762651,0.22373493
dataset\Comofod Dataset\test\Authentic\108_O_IB2.png,Authentic,Authentic,1,0.20486553013324738,0.8147569,0.18524316
dataset\Comofod Dataset\test\Authentic\108_O_IB3.png,Authentic,Authentic,1,0.34534475207328796,0.7079762,0.29202372
dataset\Comofod Dataset\test\Authentic\108_O_JC2.jpg,Authentic,Authentic,1,0.2922731339931488,0.74656457,0.2534354
dataset\Comofod Dataset\test\Authentic\108_O_JC6.jpg,Authentic,Authentic,1,0.2103424370288849,0.8103067,0.18969327
dataset\Comofod Dataset\test\Authentic\108_O_JC8.jpg,Authentic,Authentic,1,0.1428728997707367,0.86686426,0.13313574
dataset\Comofod Dataset\test\Authentic\108_O_JC9.jpg,Authentic,Authentic,1,0.09190107882022858,0.9121954,0.08780463
dataset\Comofod Dataset\test\Authentic\109_O_JC2.jpg,Authentic,Authentic,1,0.2783614993095398,0.7570231,0.24297693
dataset\Comofod Dataset\test\Authentic\109_O_JC5.jpg,Authentic,Forged,0,0.8328397870063782,0.43481275,0.5651872
dataset\Comofod Dataset\test\Authentic\110_O_CA1.png,Authentic,Authentic,1,0.0004928089329041541,0.9995073,0.00049272826
dataset\Comofod Dataset\test\Authentic\110_O_CA3.png,Authentic,Authentic,1,0.0013293724041432142,0.99867153,0.0013284638
dataset\Comofod Dataset\test\Authentic\110_O_CR3.png,Authentic,Authentic,1,0.0008543655276298523,0.999146,0.0008540441
dataset\Comofod Dataset\test\Authentic\110_O_NA3.png,Authentic,Authentic,1,0.012702860869467258,0.98737746,0.012622489
dataset\Comofod Dataset\test\Authentic\111_O.png,Authentic,Authentic,1,0.0004301338049117476,0.99956995,0.00043006425
dataset\Comofod Dataset\test\Authentic\111_O_BC3.png,Authentic,Authentic,1,0.0011098184622824192,0.9988908,0.0011092327
dataset\Comofod Dataset\test\Authentic\111_O_JC1.jpg,Authentic,Authentic,1,0.0530279278755188,0.9483535,0.05164645
dataset\Comofod Dataset\test\Authentic\111_O_JC2.jpg,Authentic,Authentic,1,0.10170705616474152,0.90329415,0.096705854
dataset\Comofod Dataset\test\Authentic\111_O_JC9.jpg,Authentic,Authentic,1,0.005166275426745415,0.99484706,0.0051529063
dataset\Comofod Dataset\test\Authentic\112_O_BC3.png,Authentic,Authentic,1,0.0025329669006168842,0.99747026,0.0025297804
dataset\Comofod Dataset\test\Authentic\112_O_IB1.png,Authentic,Authentic,1,0.0006106419023126364,0.9993895,0.00061045354
dataset\Comofod Dataset\test\Authentic\112_O_JC2.jpg,Authentic,Authentic,1,0.018058529123663902,0.9821035,0.017896397
dataset\Comofod Dataset\test\Authentic\112_O_JC4.jpg,Authentic,Authentic,1,0.012720162980258465,0.9873604,0.012639616
dataset\Comofod Dataset\test\Authentic\112_O_JC9.jpg,Authentic,Authentic,1,0.001967995660379529,0.99803394,0.0019661095
dataset\Comofod Dataset\test\Authentic\112_O_NA2.png,Authentic,Authentic,1,0.010133957490324974,0.9899172,0.01008284
dataset\Comofod Dataset\test\Authentic\113_O_CR2.png,Authentic,Authentic,1,0.018713120371103287,0.98146087,0.018539127
dataset\Comofod Dataset\test\Authentic\113_O_IB1.png,Authentic,Authentic,1,0.027561355382204056,0.972815,0.027185054
dataset\Comofod Dataset\test\Authentic\113_O_JC2.jpg,Authentic,Authentic,1,0.07015273720026016,0.9322514,0.067748584
dataset\Comofod Dataset\test\Authentic\113_O_JC3.jpg,Authentic,Authentic,1,0.029712345451116562,0.9707247,0.029275319
dataset\Comofod Dataset\test\Authentic\114_O_CA1.png,Authentic,Authentic,1,0.013913660310208797,0.9861827,0.013817309
dataset\Comofod Dataset\test\Authentic\114_O_IB2.png,Authentic,Authentic,1,0.015104795806109905,0.9850087,0.014991319
