image_path,true_label,pred_label,correct,prob_Authentic,prob_Forged
dataset\CASIA2\train\Authentic\Au_nat_30673.jpg,Authentic,Authentic,1,0.9975454,0.0024545582
dataset\CASIA2\train\Authentic\Au_nat_30674.jpg,Authentic,Authentic,1,0.9997441,0.0002558483
dataset\CASIA2\train\Authentic\Au_nat_30676.jpg,Authentic,Authentic,1,0.99979573,0.00020434048
dataset\CASIA2\train\Authentic\Au_nat_30677.jpg,Authentic,Authentic,1,0.991097,0.008903096
dataset\CASIA2\train\Authentic\Au_nat_30678.jpg,Authentic,Authentic,1,0.9998073,0.00019276916
dataset\CASIA2\train\Authentic\Au_nat_30679.jpg,Authentic,Authentic,1,0.99882895,0.0011710486
dataset\CASIA2\train\Authentic\Au_nat_30680.jpg,Authentic,Authentic,1,0.99999416,5.886131e-06
dataset\CASIA2\train\Authentic\Au_nat_30682.jpg,Authentic,Authentic,1,0.99992,7.994897e-05
dataset\CASIA2\train\Authentic\Au_nat_30684.jpg,Authentic,Authentic,1,0.9662498,0.0337502
dataset\CASIA2\train\Authentic\Au_nat_30685.jpg,Authentic,Authentic,1,0.9952429,0.00475706
dataset\CASIA2\train\Authentic\Au_nat_30686.jpg,Authentic,Authentic,1,0.9994444,0.00055556494
dataset\CASIA2\train\Authentic\Au_nat_30687.jpg,Authentic,Authentic,1,0.9973616,0.0026384033
dataset\CASIA2\train\Authentic\Au_nat_30690.jpg,Authentic,Authentic,1,0.97623104,0.023768991
dataset\CASIA2\train\Authentic\Au_nat_30691.jpg,Authentic,Authentic,1,0.9997862,0.00021383188
dataset\CASIA2\train\Authentic\Au_nat_30692.jpg,Authentic,Authentic,1,0.9996086,0.00039142076
dataset\CASIA2\train\Authentic\Au_nat_30694.jpg,Authentic,Authentic,1,0.99995935,4.0646137e-05
dataset\CASIA2\train\Authentic\Au_nat_30696.jpg,Authentic,Authentic,1,0.9989427,0.0010573838
dataset\CASIA2\train\Authentic\Au_nat_30697.jpg,Authentic,Authentic,1,0.99618065,0.0038193276
dataset\CASIA2\train\Authentic\Au_nat_30698.jpg,Authentic,Authentic,1,0.99337476,0.0066251955
dataset\CASIA2\train\Authentic\Au_nat_30699.jpg,Authentic,Authentic,1,0.9989802,0.0010197224
dataset\CASIA2\train\Authentic\Au_nat_30703.jpg,Authentic,Authentic,1,0.99997556,2.4378322e-05
dataset\CASIA2\train\Authentic\Au_nat_30704.jpg,Authentic,Authentic,1,0.9981527,0.0018472562
dataset\CASIA2\train\Authentic\Au_nat_30705.jpg,Authentic,Authentic,1,0.97337735,0.026622599
dataset\CASIA2\train\Authentic\Au_nat_30706.jpg,Authentic,Authentic,1,0.9860865,0.013913503
dataset\CASIA2\train\Authentic\Au_nat_30707.jpg,Authentic,Authentic,1,0.99998,1.9985411e-05
dataset\CASIA2\train\Authentic\Au_nat_30708.jpg,Authentic,Authentic,1,0.9995517,0.00044822562
dataset\CASIA2\train\Authentic\Au_nat_30709.jpg,Authentic,Authentic,1,0.99997675,2.3241717e-05
dataset\CASIA2\train\Authentic\Au_nat_30710.jpg,Authentic,Authentic,1,0.9985846,0.0014153408
dataset\CASIA2\train\Authentic\Au_nat_30712.jpg,Authentic,Authentic,1,0.99759644,0.0024035745
dataset\CASIA2\train\Authentic\Au_nat_30715.jpg,Authentic,Authentic,1,0.98178643,0.01821356
dataset\CASIA2\train\Authentic\Au_nat_30716.jpg,Authentic,Authentic,1,0.99998057,1.9413923e-05
dataset\CASIA2\train\Authentic\Au_nat_30717.jpg,Authentic,Authentic,1,0.99993384,6.618203e-05
dataset\CASIA2\train\Authentic\Au_nat_30718.jpg,Authentic,Authentic,1,0.9976991,0.0023009665
dataset\CASIA2\train\Authentic\Au_nat_30719.jpg,Authentic,Authentic,1,0.99828064,0.001719414
dataset\CASIA2\train\Authentic\Au_nat_30722.jpg,Authentic,Authentic,1,0.99899834,0.0010016633
dataset\CASIA2\train\Authentic\Au_nat_30723.jpg,Authentic,Authentic,1,0.999979,2.0979094e-05
dataset\CASIA2\train\Authentic\Au_nat_30727.jpg,Authentic,Authentic,1,0.9999862,1.3877705e-05
dataset\CASIA2\train\Authentic\Au_nat_30728.jpg,Authentic,Authentic,1,0.9988078,0.0011922643
dataset\CASIA2\train\Authentic\Au_nat_30729.jpg,Authentic,Authentic,1,0.9989672,0.0010328862
dataset\CASIA2\train\Authentic\Au_nat_30730.jpg,Authentic,Authentic,1,0.9993666,0.0006334788
dataset\CASIA2\train\Authentic\Au_nat_30731.jpg,Authentic,Authentic,1,0.9957808,0.004219193
dataset\CASIA2\train\Authentic\Au_nat_30732.jpg,Authentic,Authentic,1,0.9988992,0.0011007919
dataset\CASIA2\train\Authentic\Au_nat_30733.jpg,Authentic,Authentic,1,0.99953616,0.000463899
dataset\CASIA2\train\Authentic\Au_nat_30734.jpg,Authentic,Authentic,1,0.99525565,0.004744281
dataset\CASIA2\train\Authentic\Au_pla_00001.jpg,Authentic,Authentic,1,0.9999807,1.9255627e-05
dataset\CASIA2\train\Authentic\Au_pla_00004.jpg,Authentic,Authentic,1,0.99974245,0.00025758415
dataset\CASIA2\train\Authentic\Au_pla_00006.jpg,Authentic,Authentic,1,0.99965763,0.00034240278
dataset\CASIA2\train\Authentic\Au_pla_00009.jpg,Authentic,Authentic,1,0.9994893,0.0005106705
dataset\CASIA2\train\Authentic\Au_pla_00010.jpg,Authentic,Authentic,1,0.9984939,0.0015061422
dataset\CASIA2\train\Authentic\Au_pla_00011.jpg,Authentic,Authentic,1,0.9964238,0.003576154
dataset\CASIA2\train\Authentic\Au_pla_00012.jpg,Authentic,Authentic,1,0.9915189,0.008481064
dataset\CASIA2\train\Authentic\Au_pla_00013.jpg,Authentic,Authentic,1,0.9999087,9.1248374e-05
dataset\CASIA2\train\Authentic\Au_pla_00014.jpg,Authentic,Authentic,1,0.9881214,0.011878678
dataset\CASIA2\train\Authentic\Au_pla_00015.jpg,Authentic,Authentic,1,0.99971694,0.00028307096
dataset\CASIA2\train\Authentic\Au_pla_00016.jpg,Authentic,Authentic,1,0.9994111,0.00058887224
dataset\CASIA2\train\Authentic\Au_pla_00017.jpg,Authentic,Authentic,1,0.99930334,0.00069664384
dataset\CASIA2\train\Authentic\Au_pla_00018.jpg,Authentic,Authentic,1,0.99987197,0.00012796461
dataset\CASIA2\train\Authentic\Au_pla_00019.jpg,Authentic,Authentic,1,0.9992576,0.0007424018
dataset\CASIA2\train\Authentic\Au_pla_00021.jpg,Authentic,Authentic,1,0.91866666,0.081333324
dataset\CASIA2\train\Authentic\Au_pla_00022.jpg,Authentic,Authentic,1,0.99963653,0.000363422
dataset\CASIA2\train\Authentic\Au_pla_00023.jpg,Authentic,Authentic,1,0.9998709,0.00012914608
dataset\CASIA2\train\Authentic\Au_pla_00024.jpg,Authentic,Authentic,1,0.99993527,6.473687e-05
dataset\CASIA2\train\Authentic\Au_pla_00025.jpg,Authentic,Authentic,1,0.99883014,0.0011698937
dataset\CASIA2\train\Authentic\Au_pla_00026.jpg,Authentic,Authentic,1,0.99819595,0.0018041073
dataset\CASIA2\train\Authentic\Au_pla_00027.jpg,Authentic,Authentic,1,0.9997626,0.00023735494
dataset\CASIA2\train\Authentic\Au_pla_00028.jpg,Authentic,Authentic,1,0.99834466,0.0016553514
dataset\CASIA2\train\Authentic\Au_pla_00030.jpg,Authentic,Authentic,1,0.9973569,0.002643171
dataset\CASIA2\train\Authentic\Au_pla_00031.jpg,Authentic,Authentic,1,0.9838848,0.016115172
dataset\CASIA2\train\Authentic\Au_pla_00033.jpg,Authentic,Authentic,1,0.9997532,0.00024682045
dataset\CASIA2\train\Authentic\Au_pla_00035.jpg,Authentic,Authentic,1,0.999974,2.5927668e-05
dataset\CASIA2\train\Authentic\Au_pla_00037.jpg,Authentic,Authentic,1,0.99998236,1.767995e-05
dataset\CASIA2\train\Authentic\Au_pla_00038.jpg,Authentic,Authentic,1,0.99153566,0.008464343
dataset\CASIA2\train\Authentic\Au_pla_00040.jpg,Authentic,Authentic,1,0.9990226,0.0009773662
dataset\CASIA2\train\Authentic\Au_pla_00041.jpg,Authentic,Authentic,1,0.99943274,0.00056717696
dataset\CASIA2\train\Authentic\Au_pla_00043.jpg,Authentic,Authentic,1,0.99980026,0.00019978838
dataset\CASIA2\train\Authentic\Au_pla_00045.jpg,Authentic,Authentic,1,0.99978846,0.00021154057
dataset\CASIA2\train\Authentic\Au_pla_00046.jpg,Authentic,Authentic,1,0.998415,0.0015849681
dataset\CASIA2\train\Authentic\Au_pla_00047.jpg,Authentic,Authentic,1,0.9983772,0.0016228172
dataset\CASIA2\train\Authentic\Au_pla_00048.jpg,Authentic,Authentic,1,0.99598455,0.004015414
dataset\CASIA2\train\Authentic\Au_pla_00049.jpg,Authentic,Authentic,1,0.9999691,3.086106e-05
dataset\CASIA2\train\Authentic\Au_pla_00050.jpg,Authentic,Authentic,1,0.9985775,0.001422478
dataset\CASIA2\train\Authentic\Au_pla_00051.jpg,Authentic,Authentic,1,0.9681695,0.031830497
dataset\CASIA2\train\Authentic\Au_pla_00052.jpg,Authentic,Authentic,1,0.99981934,0.00018063134
dataset\CASIA2\train\Authentic\Au_pla_00056.jpg,Authentic,Authentic,1,0.99978274,0.00021721238
dataset\CASIA2\train\Authentic\Au_pla_00058.jpg,Authentic,Authentic,1,0.99784863,0.0021513288
dataset\CASIA2\train\Authentic\Au_pla_00059.jpg,Authentic,Authentic,1,0.99896216,0.0010378358
dataset\CASIA2\train\Authentic\Au_pla_00061.jpg,Authentic,Authentic,1,0.9850441,0.014955914
dataset\CASIA2\train\Authentic\Au_pla_00062.jpg,Authentic,Authentic,1,0.99753904,0.0024610162
dataset\CASIA2\train\Authentic\Au_pla_00063.jpg,Authentic,Authentic,1,0.99959725,0.0004027614
dataset\CASIA2\train\Authentic\Au_pla_00064.jpg,Authentic,Authentic,1,0.98691434,0.013085717
dataset\CASIA2\train\Authentic\Au_pla_00065.jpg,Authentic,Authentic,1,0.99781656,0.0021834238
dataset\CASIA2\train\Authentic\Au_pla_00066.jpg,Authentic,Authentic,1,0.99999607,3.972601e-06
dataset\CASIA2\train\Authentic\Au_pla_00067.jpg,Authentic,Authentic,1,0.99981254,0.00018751455
dataset\CASIA2\train\Authentic\Au_pla_00068.jpg,Authentic,Authentic,1,0.9897111,0.010288932
dataset\CASIA2\train\Authentic\Au_pla_00069.jpg,Authentic,Authentic,1,0.99718046,0.0028195705
dataset\CASIA2\train\Authentic\Au_pla_00070.jpg,Authentic,Authentic,1,0.9728793,0.027120696
dataset\CASIA2\train\Authentic\Au_pla_00071.jpg,Authentic,Authentic,1,0.99847037,0.0015296604
dataset\CASIA2\train\Authentic\Au_pla_00072.jpg,Authentic,Authentic,1,0.9986577,0.0013423088
dataset\CASIA2\train\Authentic\Au_pla_00073.jpg,Authentic,Authentic,1,0.98329836,0.016701633
dataset\CASIA2\train\Authentic\Au_pla_00074.jpg,Authentic,Authentic,1,0.905673,0.09432699
dataset\CASIA2\train\Authentic\Au_pla_00075.jpg,Authentic,Authentic,1,0.99166673,0.0083332965
dataset\CASIA2\train\Authentic\Au_pla_00076.jpg,Authentic,Authentic,1,0.9914727,0.008527229
dataset\CASIA2\train\Authentic\Au_pla_00077.jpg,Authentic,Authentic,1,0.9996216,0.00037837974
dataset\CASIA2\train\Authentic\Au_pla_00079.jpg,Authentic,Authentic,1,0.96981835,0.030181667
dataset\CASIA2\train\Authentic\Au_pla_00080.jpg,Authentic,Authentic,1,0.9909244,0.009075611
dataset\CASIA2\train\Authentic\Au_pla_00082.jpg,Authentic,Authentic,1,0.99943644,0.0005635607
dataset\CASIA2\train\Authentic\Au_pla_00085.jpg,Authentic,Authentic,1,0.99967015,0.00032987964
dataset\CASIA2\train\Authentic\Au_pla_00086.jpg,Authentic,Authentic,1,0.9997892,0.00021084785
dataset\CASIA2\train\Authentic\Au_pla_00087.jpg,Authentic,Authentic,1,0.9979849,0.0020150803
dataset\CASIA2\train\Authentic\Au_pla_00088.jpg,Authentic,Authentic,1,0.98906577,0.010934177
dataset\CASIA2\train\Authentic\Au_pla_00089.jpg,Authentic,Authentic,1,0.94164294,0.05835711
dataset\CASIA2\train\Authentic\Au_pla_00090.jpg,Authentic,Authentic,1,0.9796325,0.020367533
dataset\CASIA2\train\Authentic\Au_pla_00092.jpg,Authentic,Authentic,1,0.996612,0.0033880312
dataset\CASIA2\train\Authentic\Au_pla_00094.jpg,Authentic,Authentic,1,0.98957425,0.010425735
dataset\CASIA2\train\Authentic\Au_pla_00096.jpg,Authentic,Authentic,1,0.9329602,0.067039795
dataset\CASIA2\train\Authentic\Au_pla_00098.jpg,Authentic,Authentic,1,0.9879857,0.012014379
dataset\CASIA2\train\Authentic\Au_pla_00099.jpg,Authentic,Authentic,1,0.9905922,0.009407766
dataset\CASIA2\train\Authentic\Au_pla_00100.jpg,Authentic,Authentic,1,0.5124007,0.4875993
dataset\CASIA2\train\Authentic\Au_pla_10101.jpg,Authentic,Authentic,1,0.8309912,0.16900875
dataset\CASIA2\train\Authentic\Au_pla_10102.jpg,Authentic,Authentic,1,0.61115277,0.3888473
dataset\CASIA2\train\Authentic\Au_pla_10103.jpg,Authentic,Authentic,1,0.8078556,0.19214436
dataset\CASIA2\train\Authentic\Au_pla_10104.jpg,Authentic,Authentic,1,0.8697175,0.1302825
dataset\CASIA2\train\Authentic\Au_pla_10106.jpg,Authentic,Authentic,1,0.85518754,0.14481245
dataset\CASIA2\train\Authentic\Au_pla_10107.jpg,Authentic,Authentic,1,0.72378194,0.27621806
dataset\CASIA2\train\Authentic\Au_pla_10110.jpg,Authentic,Forged,0,0.37020665,0.62979335
dataset\CASIA2\train\Authentic\Au_pla_10111.jpg,Authentic,Authentic,1,0.74617726,0.25382274
dataset\CASIA2\train\Authentic\Au_pla_10112.jpg,Authentic,Authentic,1,0.93945754,0.060542464
dataset\CASIA2\train\Authentic\Au_pla_10114.jpg,Authentic,Authentic,1,0.5949389,0.40506113
dataset\CASIA2\train\Authentic\Au_pla_10115.jpg,Authentic,Authentic,1,0.5066771,0.49332285
dataset\CASIA2\train\Authentic\Au_pla_10116.jpg,Authentic,Authentic,1,0.8494743,0.15052575
dataset\CASIA2\train\Authentic\Au_pla_10117.jpg,Authentic,Authentic,1,0.74955136,0.25044858
dataset\CASIA2\train\Authentic\Au_pla_10118.jpg,Authentic,Authentic,1,0.8030084,0.19699156
dataset\CASIA2\train\Authentic\Au_pla_10119.jpg,Authentic,Authentic,1,0.59253544,0.40746462
dataset\CASIA2\train\Authentic\Au_pla_10120.jpg,Authentic,Authentic,1,0.5733057,0.42669424
dataset\CASIA2\train\Authentic\Au_pla_10121.jpg,Authentic,Forged,0,0.19904631,0.8009537
dataset\CASIA2\train\Authentic\Au_pla_10125.jpg,Authentic,Authentic,1,0.77092445,0.22907558
dataset\CASIA2\train\Authentic\Au_pla_10127.bmp,Authentic,Authentic,1,0.9442401,0.055759892
dataset\CASIA2\train\Authentic\Au_pla_20002.jpg,Authentic,Authentic,1,0.7733081,0.22669196
dataset\CASIA2\train\Authentic\Au_pla_20003.jpg,Authentic,Authentic,1,0.7783116,0.22168842
dataset\CASIA2\train\Authentic\Au_pla_20005.jpg,Authentic,Authentic,1,0.7427176,0.25728235
dataset\CASIA2\train\Authentic\Au_pla_20006.jpg,Authentic,Forged,0,0.41094512,0.5890549
dataset\CASIA2\train\Authentic\Au_pla_20007.jpg,Authentic,Authentic,1,0.92043906,0.079560935
dataset\CASIA2\train\Authentic\Au_pla_20009.jpg,Authentic,Forged,0,0.21130069,0.7886994
dataset\CASIA2\train\Authentic\Au_pla_20011.jpg,Authentic,Authentic,1,0.5861478,0.41385219
dataset\CASIA2\train\Authentic\Au_pla_20012.jpg,Authentic,Authentic,1,0.92792004,0.07207989
dataset\CASIA2\train\Authentic\Au_pla_20013.jpg,Authentic,Authentic,1,0.6397713,0.36022872
dataset\CASIA2\train\Authentic\Au_pla_20015.jpg,Authentic,Authentic,1,0.741573,0.258427
dataset\CASIA2\train\Authentic\Au_pla_20018.jpg,Authentic,Authentic,1,0.9143348,0.085665256
dataset\CASIA2\train\Authentic\Au_pla_20019.jpg,Authentic,Authentic,1,0.7266459,0.2733541
dataset\CASIA2\train\Authentic\Au_pla_20020.jpg,Authentic,Forged,0,0.45335418,0.5466458
dataset\CASIA2\train\Authentic\Au_pla_20021.jpg,Authentic,Authentic,1,0.7159782,0.28402185
dataset\CASIA2\train\Authentic\Au_pla_20022.jpg,Authentic,Forged,0,0.47147387,0.5285261
dataset\CASIA2\train\Authentic\Au_pla_20023.jpg,Authentic,Authentic,1,0.73772126,0.26227877
dataset\CASIA2\train\Authentic\Au_pla_20025.jpg,Authentic,Authentic,1,0.899993,0.100007035
dataset\CASIA2\train\Authentic\Au_pla_20027.jpg,Authentic,Authentic,1,0.8405301,0.15946993
dataset\CASIA2\train\Authentic\Au_pla_20028.jpg,Authentic,Authentic,1,0.95998025,0.040019732
dataset\CASIA2\train\Authentic\Au_pla_20029.jpg,Authentic,Authentic,1,0.99892175,0.0010782552
dataset\CASIA2\train\Authentic\Au_pla_20030.jpg,Authentic,Authentic,1,0.9886623,0.011337707
dataset\CASIA2\train\Authentic\Au_pla_20031.jpg,Authentic,Authentic,1,0.9977387,0.0022613283
dataset\CASIA2\train\Authentic\Au_pla_20032.jpg,Authentic,Authentic,1,0.7974444,0.20255561
dataset\CASIA2\train\Authentic\Au_pla_20033.jpg,Authentic,Forged,0,0.36094508,0.6390549
dataset\CASIA2\train\Authentic\Au_pla_20035.jpg,Authentic,Authentic,1,0.94222474,0.057775296
dataset\CASIA2\train\Authentic\Au_pla_20036.jpg,Authentic,Authentic,1,0.96348464,0.03651538
dataset\CASIA2\train\Authentic\Au_pla_20039.jpg,Authentic,Forged,0,0.4595328,0.5404672
dataset\CASIA2\train\Authentic\Au_pla_20040.jpg,Authentic,Authentic,1,0.9535257,0.046474256
dataset\CASIA2\train\Authentic\Au_pla_20041.jpg,Authentic,Authentic,1,0.7659818,0.2340182
dataset\CASIA2\train\Authentic\Au_pla_20042.jpg,Authentic,Authentic,1,0.69137895,0.30862105
dataset\CASIA2\train\Authentic\Au_pla_20044.jpg,Authentic,Authentic,1,0.6723597,0.32764027
dataset\CASIA2\train\Authentic\Au_pla_20045.jpg,Authentic,Forged,0,0.46755162,0.53244835
dataset\CASIA2\train\Authentic\Au_pla_20046.jpg,Authentic,Authentic,1,0.91852385,0.08147615
dataset\CASIA2\train\Authentic\Au_pla_20047.jpg,Authentic,Authentic,1,0.51044786,0.48955217
dataset\CASIA2\train\Authentic\Au_pla_20048.jpg,Authentic,Forged,0,0.343738,0.65626204
dataset\CASIA2\train\Authentic\Au_pla_20049.jpg,Authentic,Authentic,1,0.94909954,0.05090047
dataset\CASIA2\train\Authentic\Au_pla_20050.jpg,Authentic,Authentic,1,0.5433566,0.45664337
dataset\CASIA2\train\Authentic\Au_pla_20052.jpg,Authentic,Authentic,1,0.69598126,0.3040187
dataset\CASIA2\train\Authentic\Au_pla_20053.jpg,Authentic,Authentic,1,0.96683806,0.033161987
dataset\CASIA2\train\Authentic\Au_pla_20054.jpg,Authentic,Authentic,1,0.81872565,0.18127438
dataset\CASIA2\train\Authentic\Au_pla_20055.jpg,Authentic,Authentic,1,0.60704404,0.39295596
dataset\CASIA2\train\Authentic\Au_pla_20056.jpg,Authentic,Authentic,1,0.7054994,0.29450062
dataset\CASIA2\train\Authentic\Au_pla_20059.jpg,Authentic,Authentic,1,0.54974836,0.4502516
dataset\CASIA2\train\Authentic\Au_pla_20060.jpg,Authentic,Forged,0,0.37116697,0.628833
dataset\CASIA2\train\Authentic\Au_pla_20062.jpg,Authentic,Authentic,1,0.51728797,0.48271197
dataset\CASIA2\train\Authentic\Au_pla_20063.jpg,Authentic,Authentic,1,0.6567195,0.3432805
dataset\CASIA2\train\Authentic\Au_pla_20064.jpg,Authentic,Authentic,1,0.8237881,0.17621191
dataset\CASIA2\train\Authentic\Au_pla_20066.jpg,Authentic,Authentic,1,0.99967635,0.00032370735
dataset\CASIA2\train\Authentic\Au_pla_20068.jpg,Authentic,Authentic,1,0.9891067,0.010893307
dataset\CASIA2\train\Authentic\Au_pla_20069.jpg,Authentic,Authentic,1,0.98814654,0.011853507
dataset\CASIA2\train\Authentic\Au_pla_20070.jpg,Authentic,Authentic,1,0.7096669,0.29033306
dataset\CASIA2\train\Authentic\Au_pla_20071.jpg,Authentic,Forged,0,0.3822423,0.61775774
dataset\CASIA2\train\Authentic\Au_pla_20072.jpg,Authentic,Authentic,1,0.60422343,0.3957766
dataset\CASIA2\train\Authentic\Au_pla_20075.jpg,Authentic,Authentic,1,0.89919037,0.100809634
dataset\CASIA2\train\Authentic\Au_pla_20076.jpg,Authentic,Authentic,1,0.78088784,0.21911211
dataset\CASIA2\train\Authentic\Au_pla_20077.jpg,Authentic,Authentic,1,0.7055573,0.29444265
dataset\CASIA2\train\Authentic\Au_pla_20078.jpg,Authentic,Authentic,1,0.6551926,0.34480736
dataset\CASIA2\train\Authentic\Au_pla_20079.jpg,Authentic,Authentic,1,0.6453273,0.35467267
dataset\CASIA2\train\Authentic\Au_pla_20080.jpg,Authentic,Forged,0,0.4097376,0.5902625
dataset\CASIA2\train\Authentic\Au_pla_20082.jpg,Authentic,Authentic,1,0.7536644,0.24633558
dataset\CASIA2\train\Authentic\Au_pla_20083.jpg,Authentic,Authentic,1,0.9085966,0.0914034
dataset\CASIA2\train\Authentic\Au_pla_20085.jpg,Authentic,Authentic,1,0.8347973,0.1652026
dataset\CASIA2\train\Authentic\Au_pla_20086.jpg,Authentic,Authentic,1,0.8488902,0.1511098
dataset\CASIA2\train\Authentic\Au_pla_20087.jpg,Authentic,Authentic,1,0.5059543,0.49404567
dataset\CASIA2\train\Authentic\Au_pla_20088.jpg,Authentic,Authentic,1,0.7353103,0.26468968
dataset\CASIA2\train\Authentic\Au_pla_20089.jpg,Authentic,Authentic,1,0.5929122,0.40708783
dataset\CASIA2\train\Authentic\Au_pla_20090.jpg,Authentic,Authentic,1,0.7334194,0.26658052
dataset\CASIA2\train\Authentic\Au_pla_20091.jpg,Authentic,Authentic,1,0.62958026,0.3704197
dataset\CASIA2\train\Authentic\Au_pla_20093.jpg,Authentic,Authentic,1,0.54927915,0.45072085
dataset\CASIA2\train\Authentic\Au_pla_20094.jpg,Authentic,Authentic,1,0.9533823,0.04661769
dataset\CASIA2\train\Authentic\Au_pla_20096.jpg,Authentic,Authentic,1,0.94847846,0.05152152
dataset\CASIA2\train\Authentic\Au_pla_20098.jpg,Authentic,Authentic,1,0.99706227,0.0029377579
dataset\CASIA2\train\Authentic\Au_pla_20099.jpg,Authentic,Forged,0,0.3397391,0.6602609
dataset\CASIA2\train\Authentic\Au_pla_20100.jpg,Authentic,Authentic,1,0.6410288,0.35897115
dataset\CASIA2\train\Authentic\Au_pla_30001.jpg,Authentic,Authentic,1,0.999567,0.00043299867
dataset\CASIA2\train\Authentic\Au_pla_30002.jpg,Authentic,Authentic,1,0.98940545,0.0105945235
dataset\CASIA2\train\Authentic\Au_pla_30004.jpg,Authentic,Authentic,1,0.9992811,0.00071894185
dataset\CASIA2\train\Authentic\Au_pla_30005.jpg,Authentic,Authentic,1,0.93871504,0.061284978
dataset\CASIA2\train\Authentic\Au_pla_30006.jpg,Authentic,Authentic,1,0.9959514,0.004048585
dataset\CASIA2\train\Authentic\Au_pla_30007.jpg,Authentic,Authentic,1,0.9997459,0.00025403817
dataset\CASIA2\train\Authentic\Au_pla_30008.jpg,Authentic,Authentic,1,0.99830246,0.0016975148
dataset\CASIA2\train\Authentic\Au_pla_30012.jpg,Authentic,Authentic,1,0.9999857,1.4356399e-05
dataset\CASIA2\train\Authentic\Au_pla_30014.jpg,Authentic,Authentic,1,0.9999101,8.9927256e-05
dataset\CASIA2\train\Authentic\Au_pla_30018.jpg,Authentic,Authentic,1,0.99567944,0.004320555
dataset\CASIA2\train\Authentic\Au_pla_30022.jpg,Authentic,Authentic,1,0.9986432,0.001356761
dataset\CASIA2\train\Authentic\Au_pla_30023.jpg,Authentic,Authentic,1,0.99987257,0.00012745376
dataset\CASIA2\train\Authentic\Au_pla_30024.jpg,Authentic,Authentic,1,0.9974813,0.0025187514
dataset\CASIA2\train\Authentic\Au_pla_30026.jpg,Authentic,Authentic,1,0.9999496,5.041958e-05
dataset\CASIA2\train\Authentic\Au_pla_30027.jpg,Authentic,Authentic,1,0.9993229,0.000677171
dataset\CASIA2\train\Authentic\Au_pla_30028.jpg,Authentic,Authentic,1,0.9999838,1.6219785e-05
dataset\CASIA2\train\Authentic\Au_pla_30030.jpg,Authentic,Authentic,1,0.998575,0.0014249933
dataset\CASIA2\train\Authentic\Au_pla_30031.jpg,Authentic,Authentic,1,0.99814177,0.0018582677
dataset\CASIA2\train\Authentic\Au_pla_30034.jpg,Authentic,Authentic,1,0.99991286,8.7164546e-05
dataset\CASIA2\train\Authentic\Au_pla_30035.jpg,Authentic,Authentic,1,0.9954627,0.004537247
dataset\CASIA2\train\Authentic\Au_pla_30040.jpg,Authentic,Authentic,1,0.9987465,0.0012534406
dataset\CASIA2\train\Authentic\Au_pla_30041.jpg,Authentic,Authentic,1,0.9988997,0.0011003033
dataset\CASIA2\train\Authentic\Au_pla_30042.jpg,Authentic,Authentic,1,0.99836665,0.0016334127
dataset\CASIA2\train\Authentic\Au_pla_30043.jpg,Authentic,Authentic,1,0.99465203,0.005347916
dataset\CASIA2\train\Authentic\Au_pla_30044.jpg,Authentic,Authentic,1,0.9998714,0.0001286537
dataset\CASIA2\train\Authentic\Au_pla_30047.jpg,Authentic,Authentic,1,0.9998692,0.00013070708
dataset\CASIA2\train\Authentic\Au_pla_30048.jpg,Authentic,Authentic,1,0.99993277,6.7286644e-05
dataset\CASIA2\train\Authentic\Au_pla_30049.jpg,Authentic,Authentic,1,0.99840707,0.0015930103
dataset\CASIA2\train\Authentic\Au_pla_30053.jpg,Authentic,Authentic,1,0.9942585,0.005741461
dataset\CASIA2\train\Authentic\Au_pla_30054.jpg,Authentic,Authentic,1,0.9984843,0.001515723
dataset\CASIA2\train\Authentic\Au_pla_30056.jpg,Authentic,Authentic,1,0.99998665,1.3379888e-05
dataset\CASIA2\train\Authentic\Au_pla_30057.jpg,Authentic,Authentic,1,0.99991405,8.592393e-05
dataset\CASIA2\train\Authentic\Au_pla_30058.jpg,Authentic,Authentic,1,0.9988065,0.0011935129
dataset\CASIA2\train\Authentic\Au_pla_30059.jpg,Authentic,Authentic,1,0.9999292,7.082402e-05
dataset\CASIA2\train\Authentic\Au_pla_30060.jpg,Authentic,Authentic,1,0.999995,4.94917e-06
dataset\CASIA2\train\Authentic\Au_pla_30061.jpg,Authentic,Authentic,1,0.99840134,0.0015986551
dataset\CASIA2\train\Authentic\Au_pla_30063.jpg,Authentic,Authentic,1,0.99689543,0.003104523
dataset\CASIA2\train\Authentic\Au_pla_30064.jpg,Authentic,Authentic,1,0.9992887,0.00071127096
dataset\CASIA2\train\Authentic\Au_pla_30066.jpg,Authentic,Authentic,1,0.9977786,0.0022214425
dataset\CASIA2\train\Authentic\Au_pla_30069.jpg,Authentic,Authentic,1,0.99919695,0.000803082
dataset\CASIA2\train\Authentic\Au_pla_30070.jpg,Authentic,Authentic,1,0.9963864,0.0036136191
dataset\CASIA2\train\Authentic\Au_pla_30072.jpg,Authentic,Authentic,1,0.9999579,4.2050422e-05
dataset\CASIA2\train\Authentic\Au_pla_30073.jpg,Authentic,Authentic,1,0.99993765,6.2390005e-05
dataset\CASIA2\train\Authentic\Au_pla_30074.jpg,Authentic,Authentic,1,0.9991671,0.0008329187
dataset\CASIA2\train\Authentic\Au_pla_30075.jpg,Authentic,Authentic,1,0.99877244,0.0012275899
